Node,Pressure,Enthalpy,Mass Flow Rate,CrossFlow
1,12262421.56228114,1100.7696371351558,0.18107638284159788,-0.0005077519457068168
2,12262381.1628724,1100.839271881791,0.18107371771842848,-0.0007889108667958769
3,12262340.50758118,1100.9089042930166,0.18107089924479097,-0.000855781667381012
4,12262299.812810592,1100.9785347144038,0.18106706932073585,-0.0011509831474940503
5,12262258.851434546,1101.0481632379733,0.1810630421990452,-0.0012324238129249206
6,12262217.839454772,1101.117790200108,0.18105795822112494,-0.0015427237122127115
7,12262176.549364902,1101.1874157327636,0.18105262995284796,-0.001639832391429078
8,12262135.19673116,1101.257040164218,0.1810461960702834,-0.0019663657518408724
9,12262093.553644104,1101.3266636674675,0.18103946731792894,-0.002080323029487903
10,12262051.636896402,1101.3962861497073,0.1810328199093887,-0.002430844986879665
11,12262009.80602847,1101.4659081369862,0.18102470854422648,-0.0025566217347576334
12,12261967.495682484,1101.5355295994348,0.1810166264575284,-0.0029259644707890073
13,12261925.256916238,1101.6051510786313,0.18100702651843883,-0.003071213525456032
14,12261882.523843352,1101.6747725650055,0.18099739993335573,-0.0034607985455440077
15,12261839.847003188,1101.7443946169183,0.1809861976128675,-0.003626985276942197
16,12261796.659940954,1101.8140172463945,0.18097490857599513,-0.0040383415044788745
17,12261753.512641015,1101.8836410299182,0.18096198163705404,-0.004227042083521248
18,12261709.838037414,1101.9532660025034,0.18094890345687903,-0.0046618142038098685
19,12261666.185520273,1102.02289276019,0.18093412060545958,-0.004874724227734096
20,12261621.987366684,1102.0925213624826,0.18091911720156656,-0.005334681715601039
21,12261577.792330313,1102.1621524265113,0.18090233741165393,-0.0055736255444619525
22,12261533.031982249,1102.2317860378848,0.18088526261444676,-0.006060672440224387
23,12261488.2543944,1102.3014228364668,0.18086633440161182,-0.006327613308066711
24,12261442.890379254,1102.3710629357074,0.18084703119862253,-0.006843798808233923
25,12261397.48727832,1102.4407069999622,0.1808257918380969,-0.0071408497825839546
26,12261351.475089086,1102.510355172395,0.18080409156260918,-0.007688379720972707
27,12261305.400370447,1102.5800081437376,0.18078036624740584,-0.008017815587600377
28,12261258.692244468,1102.649666088881,0.18075608770475257,-0.008599064889533914
29,12261211.89643135,1102.719329726955,0.1807296886389958,-0.008963335050249037
30,12261164.441112958,1102.7889992667447,0.18070263716548277,-0.00958086125392873
31,12261116.871110559,1102.858675457947,0.18067336258767294,-0.00998260373599429
32,12261068.613596406,1102.9283585455764,0.1806433290366159,-0.010639161683863066
33,12261020.21242821,1102.9980493122246,0.18061096216708372,-0.011081218365465769
34,12260971.09369417,1103.0677480416496,0.1805777218159746,-0.01177977617652976
35,12260921.800219037,1103.1374555518385,0.18054202972226405,-0.01226520935175411
36,12260871.756927172,1103.207172168001,0.18050534109450542,-0.013008965806126385
37,12260821.505535895,1103.2768987462077,0.1804660734678343,-0.01354107622083198
38,12260770.469720194,1103.34663565604,0.18042567706189183,-0.014333479695574317
39,12260719.190009993,1103.416383794541,0.18038256489720736,-0.014915826205504468
40,12260667.08873922,1103.48614357881,0.18033818181533967,-0.01576059532360634
41,12260614.705164593,1103.555915949975,0.18029093598676732,-0.01639701634114888
42,12260561.460180674,1103.625701376046,0.18024226645475197,-0.017298162510304128
43,12260507.891678885,1103.6955008455839,0.18019057617744524,-0.017992799428832525
44,12260453.419009045,1103.7653148811717,0.18013729794587874,-0.018954651468672472
45,12260398.57859844,1103.8351445224143,0.18008082911439913,-0.019711974275834165
46,12260342.788139159,1103.9049903504174,0.1800225957312112,-0.02073920536355573
47,12260286.582488308,1103.9748534597231,0.17996098912356726,-0.021564040681218897
48,12260229.37755912,1104.044734494228,0.1798974280663505,-0.022661697864612067
49,12260171.70652471,1104.1146346076125,0.17983029740172862,-0.023559259687064595
50,12260112.983389594,1104.1845545111742,0.1797610080572979,-0.024732796259379058
51,12260053.739520812,1104.2544954222726,0.17968793789426213,-0.025708719692873045
52,12259993.386874942,1104.3244581245901,0.1796124893715548,-0.026964030748399218
53,12259932.454881942,1104.3944439040715,0.17953303283210176,-0.028024409100327233
54,12259870.353301166,1104.4644536221774,0.17945096159302085,-0.029367870649920913
55,12259807.60948499,1104.5344886387484,0.1793646378962787,-0.03051929626211027
56,12259743.630835507,1104.6045498988617,0.17927544518741062,-0.03195780832479472
57,12259678.942476755,1104.6746388420047,0.17918173697498743,-0.03320741760103112
58,12259612.949282004,1104.7447565031962,0.17908488604120232,-0.0347484517595091
59,12259546.173985263,1104.814904407807,0.17898323647414613,-0.036103974903181145
60,12259478.01874702,1104.8850836876572,0.17887814953292303,-0.037755626876542984
61,12259409.003737852,1104.9552959607686,0.17876795913792887,-0.03922544293097344
62,12259338.528208254,1105.0255424632062,0.17865401409075451,-0.04099649080071031
63,12259267.1095794,1105.0958249129967,0.17853463733060465,-0.04258968867252181
64,12259194.14398036,1105.1661446585379,0.1784111641849578,-0.04448965749668736
65,12259120.145883499,1105.2365035258604,0.17828190572512473,-0.04621610375095119
66,12259044.508069772,1105.3069029844892,0.17814818269728303,-0.04825533741690954
67,12258967.741848934,1105.3773449771725,0.17800829333711837,-0.05012575175601953
68,12258889.23641083,1105.447831104137,0.1778635426022522,-0.052315493056003616
69,12258809.499673381,1105.518363434349,0.1777122148351326,-0.05434153253914261
