Node,Pressure,Enthalpy,Mass Flow Rate,CrossFlow
1,12262443.702514734,1100.7498396952988,0.25084901096949563,-0.0002345192374204407
2,12262406.194666026,1100.7996791918445,0.250848904859228,-0.0003475598968437356
3,12262368.673904616,1100.8495185065735,0.2508487294106393,-0.00040789647618491326
4,12262331.136596963,1100.8993576530256,0.25084849711306584,-0.0005262055028754683
5,12262293.585748106,1100.9491966494948,0.2508481926535386,-0.0005921253236858933
6,12262256.017712284,1100.999035509579,0.2508478284664077,-0.0007161346512905237
7,12262218.435482172,1101.048874252957,0.250847389182846,-0.0007879459494531985
8,12262180.835399467,1101.0987128933123,0.25084688718047116,-0.0009180437271581418
9,12262143.220444102,1101.1485514517367,0.2508463070330162,-0.00099614797555194
10,12262105.586944902,1101.1983899420281,0.25084566105976747,-0.0011367318340056037
11,12262067.9378687,1101.2482283867223,0.2508449337679669,-0.0012177064042671255
12,12262030.269529311,1101.2980667997597,0.25084413742399997,-0.0013652493874417575
13,12261992.584881814,1101.347905205147,0.2508432564745292,-0.0014534181354642966
14,12261954.880226476,1101.3977436169978,0.25084230312441413,-0.001608397096628674
15,12261917.158504581,1101.4475820608197,0.25084126175822,-0.0017042532972205901
16,12261879.41600253,1101.4974205509295,0.25084014451774517,-0.001867178255102252
17,12261841.655647472,1101.5472591143662,0.25083893572397964,-0.0019712494956866523
18,12261803.87371164,1101.5970977656805,0.2508376474541685,-0.002142665953754525
19,12261766.073107732,1101.6469365334738,0.25083626396430103,-0.002255516535796532
20,12261728.250093516,1101.6967754325617,0.2508347972656331,-0.0024360079674992604
21,12261690.407566927,1101.7466144931395,0.25083323154779075,-0.00255824147855261
22,12261652.54177099,1101.79645373032,0.2508315787546736,-0.0027484319875529027
23,12261614.655588588,1101.8462931759236,0.25082982300825973,-0.002880694054525123
24,12261576.745247744,1101.8961328453913,0.2508279761838092,-0.0030812512243711026
25,12261538.813616034,1101.9459727722015,0.25082602233446133,-0.0032242324642304332
26,12261500.856906231,1101.9958129721558,0.2508239732656532,-0.003435870411586757
27,12261462.877970362,1102.0456534804216,0.2508218129606039,-0.0035903095918657433
28,12261424.87300576,1102.095494313194,0.2508195531538627,-0.003813792237024867
29,12261386.844848674,1102.1453355073613,0.2508171777577775,-0.003980479661487761
30,12261348.789680814,1102.1951770795442,0.25081469843508125,-0.004216624232535467
31,12261310.71032249,1102.2450190683844,0.2508120990264504,-0.004396405369726637
32,12261272.602939647,1102.2948614909599,0.2508093911220345,-0.004646086157453326
33,12261234.470336512,1102.3447043876974,0.2508065584902118,-0.00483986552983397
34,12261196.308663182,1102.3945477761636,0.25080361264796636,-0.005104017914265335
35,12261158.1207077,1102.4443916986017,0.250800537290952,-0.005312763265832519
