Node,Pressure,Enthalpy,Mass Flow Rate,CrossFlow
1,12262441.083566569,1100.7380609524673,0.3313012346795471,0.0002530848261987444
2,12262405.565865567,1100.7761221813882,0.33130152033495586,0.00036038917765159376
3,12262370.071263961,1100.8141836732734,0.3313018934314185,0.0004102335330270876
4,12262334.595043099,1100.8522454100298,0.3313023790108412,0.0005225504949804682
5,12262299.1423918,1100.8903073789158,0.33130295467341087,0.0005775782568836093
6,12262263.708617548,1100.9283695603585,0.33130364539048274,0.0006952560213763293
7,12262228.298893137,1100.96643194239,0.33130442875676913,0.0007558277243386124
8,12262192.908523338,1101.0044945039717,0.3313053297354413,0.0008792388650431846
9,12262157.542677555,1101.0425572339263,0.33130632591129794,0.0009457398984853368
10,12262122.196654286,1101.08062010977,0.3313074422340688,0.0008614339747433986
11,12262086.875621416,1101.1186831211428,0.3313086562685326,0.0011263886137216504
12,12262051.574873649,1101.1567462441337,0.3313099929505437,0.0010479303441991185
13,12262016.299571306,1101.194809469222,0.33131142982438494,0.001318944333760321
14,12261981.0450029,1101.2328727711017,0.3313129918008885,0.0012467393370745807
15,12261945.816321457,1101.2709361411196,0.3313146563977654,0.0015242343476348033
16,12261910.608807903,1101.3089995526066,0.33131644849393493,0.0014587163918264208
17,12261875.427606378,1101.3470629978124,0.3313183455738315,0.0017431433370043285
18,12261840.26798867,1101.385126448743,0.331320372476848,0.0016847762656485024
19,12261805.13508827,1101.4231898985906,0.33132250664675567,0.001976617302481258
20,12261770.024166139,1101.46125331808,0.33132477287502615,0.001925897090408573
21,12261734.940343173,1101.4993167013918,0.33132714855664663,0.0022256677529631213
22,12261699.878867647,1101.5373800180196,0.3313296584259265,0.002183124699429649
23,12261664.844845714,1101.5754432631845,0.3313322798201517,0.0024913761754085206
24,12261629.833510902,1101.6135064052066,0.33133503740631387,0.0024575772420822304
25,12261594.849952297,1101.651569440407,0.3313379084542252,0.0027748987999284417
26,12261559.889386421,1101.6896323359967,0.33134091755241973,0.002750450105488409
27,12261524.956882713,1101.7276950894648,0.33134404189253763,0.0030774716837221948
28,12261490.047638226,1101.7657576669865,0.33134730597245216,0.0030630211635865627
29,12261455.166699933,1101.8038200672943,0.3313506868939383,0.003400416130434122
30,12261420.309242703,1101.8418822556116,0.33135420905086155,0.0033966563704679238
31,12261385.480287941,1101.8799442319987,0.33135784944236496,0.0037451444648160777
32,12261350.674985409,1101.9180059608202,0.331361632343728,0.00375281572290369
33,12261315.898327548,1101.956067443561,0.33136553463754664,0.004113166189643575
34,12261281.145435775,1101.9941286438307,0.33136958046461185,0.004133059614140735
35,12261246.421269886,1102.0321895646455,0.33137374657582064,0.004506094542737565
36,12261211.720919421,1102.0702501689766,0.3313780569601521,0.004539055600664341
37,12261177.0493075,1102.1083104614904,0.33138248822032756,0.004925653481554762
38,12261142.401487945,1102.14637040465,0.33138706417466685,0.004972585609243687
39,12261107.782342777,1102.1844300049052,0.33139176125981756,0.005373685120828847
40,12261073.186885938,1102.2224892243548,0.3313966031029606,0.005435553610144269
41,12261038.61995355,1102.2605480713785,0.33140156595525583,0.005852157647717008
42,12261004.076515106,1102.298606507872,0.3314066732305166,0.005929993781902986
43,12260969.561355606,1102.3366645443077,0.331411900973378,0.006363173746672759
44,12260935.069395136,1102.3747221425558,0.33141727236019036,0.0064580791983246235
45,12260900.605361886,1102.4127793153611,0.33142276320629693,0.006908979557462802
46,12260866.164121157,1102.450836024765,0.33142839642449534,0.007022131067366144
47,12260831.75033813,1102.4888922859839,0.3314341475762259,0.007491974202241839
48,12260797.35881747,1102.526948061446,0.33144003928251964,0.007624628550981132
49,12260762.994154627,1102.5650033690583,0.33144604682434164,0.008114719910537846
50,12260728.651087277,1102.603058171875,0.33145219250047936,0.00826821920050008
51,12260694.334133847,1102.641112490734,0.33145845128276935,0.008779952773433457
52,12260660.03795813,1102.6791662895787,0.3314648451148748,0.008955730039483367
53,12260625.766993608,1102.717219592442,0.3314713486286421,0.009490594165376953
54,12260591.51582272,1102.7552723644444,0.3314779833771787,0.009690179326673085
55,12260557.288785418,1102.7933246331036,0.33148472361914527,0.01024976286073772
56,12260523.080374693,1102.8313763650337,0.3314915904789601,0.010474789036919287
57,12260488.894827668,1102.8694275915543,0.3314985578064362,0.011060787888108683
58,12260454.726539105,1102.9074782811197,0.3315056462563134,0.01131299809342306
59,12260420.57963323,1102.9455284691978,0.33151282923129805,0.011927222153645436
60,12260386.448397117,1102.9835781264615,0.33152012687245114,0.012208476388873115
61,12260352.336831165,1103.0216272929065,0.3315275120943841,0.012852856870699885
62,12260318.239104502,1103.059675941837,0.331535004477306,0.013165139630988535
63,12260284.159081928,1103.0977241181888,0.33154257640388657,0.013841736833398146
64,12260250.09080354,1103.1357717983492,0.3315502468429821,0.014187165050574975
65,12260216.037985787,1103.1738190326432,0.3315579875984858,0.014898176570488664
66,12260181.994527759,1103.2118658010318,0.33156581697391463,0.015279008005935426
67,12260147.9639838,1103.249912159718,0.33157370614444015,0.01602677741276694
68,12260113.94009908,1103.2879580927695,0.3315816726906162,0.016445419521394503
69,12260079.926250955,1103.326003662798,0.33158968710572134,0.01723244551494825
70,12260045.916016746,1103.3640488585584,0.33159776618593934,0.017691464794663683
71,12260011.912580794,1103.4020937496448,0.33160587968615285,0.018520410858885176
72,12259977.90933753,1103.440138330128,0.3316140435528462,0.019022542703991254
73,12259943.909260998,1103.478182677208,0.3316222267425815,0.0198962472768269
74,12259909.905546552,1103.5162267909507,0.331630444282771,0.020444406348032153
75,12259875.900939299,1103.5542707568345,0.3316386642682334,0.021365893518444517
76,12259841.888418099,1103.592314581658,0.3316469007337853,0.021963184644429156
77,12259807.870479032,1103.6303583599024,0.3316551208455297,0.022935675390407053
78,12259773.839865707,1103.6684021058936,0.33166333756792726,0.023585405012134086
79,12259739.798803585,1103.706445923899,0.3316715170678229,0.02461232899153876
80,12259705.739780853,1103.7444898366273,0.33167967115726826,0.025318017156924544
81,12259671.664729113,1103.7825339589733,0.3316877649297468,0.02640302505550246
82,12259637.565859435,1103.8205783229505,0.3316958089585335,0.027168417971690544
83,12259603.444784584,1103.8586230549847,0.33170376718613925,0.028315394415010627
84,12259569.29341524,1103.896668197384,0.3317116488564019,0.02914447755903561
85,12259535.113018464,1103.9347138890744,0.3317194166798474,0.030357554588480603
86,12259500.895179575,1103.9727601837205,0.33172707847599586,0.0312545663758691
87,12259466.640791096,1104.0108072337835,0.33173459563914176,0.03253813748273454
88,12259432.34108617,1104.048855105421,0.3317419744655226,0.033507583482448165
89,12259397.996551849,1104.0869039657357,0.3317491749459618,0.034866318190212256
90,12259363.598040383,1104.1249538945924,0.3317562017505793,0.035912985878280734
91,12259329.145600181,1104.1630050749127,0.3317630133768251,0.03735184485753096
92,12259294.629671821,1104.2010576015618,0.3317696127623022,0.03848081888147846
93,12259260.049829505,1104.2391116745328,0.33177595681895705,0.040005069570453515
94,12259225.396069234,1104.277167405065,0.3317820466423246,0.04122174750158468
95,12259190.667452917,1104.3152250115481,0.33178783746505147,0.0428369802005142
96,12259155.853496782,1104.3532846230555,0.3317933284284483,0.044147088729593
97,12259120.952709686,1104.3913464777731,0.3317984729911082,0.04585923312446953
98,12259085.95409047,1104.429410724149,0.33180326822605305,0.047268844655703225
99,12259050.85555137,1104.46747762164,0.331807665722998,0.049084186715327924
100,12259015.645533688,1104.5055473396922,0.33181166037158927,0.050599736293248716
