Node,Pressure,Enthalpy,Mass Flow Rate,CrossFlow
1,12262438.689617302,1100.7380608179096,0.3313024059385044,0.0005075989257915017
2,12262403.35027589,1100.776122358766,0.3313044103166969,0.0007877177628999722
3,12262368.12731868,1100.814184617001,0.33130646735886615,0.0008533199598006492
4,12262332.913567012,1100.8522475374305,0.3313092080672149,0.0011473203003632363
5,12262297.820789127,1100.890311096972,0.33131202861456266,0.0012273213883618127
6,12262262.741976088,1100.9283752529288,0.3313155609398996,0.0015362386892630944
7,12262227.789055716,1100.9664399645349,0.33131920223749695,0.0016317152689800027
8,12262192.855202533,1101.0045052014,0.33132358544583757,0.001956661852939802
9,12262158.05251363,1101.0425709048914,0.33132810885922476,0.002068770520874081
10,12262123.274361748,1101.080637056695,0.3313334130834326,0.0024174762325075414
11,12262088.634195723,1101.1187035794305,0.3313388847051405,0.002541161350182135
12,12262054.023316942,1101.156770467539,0.33134517181885903,0.0029084301144661063
13,12262019.55648999,1101.19483762505,0.3313516622208195,0.003051314898555038
14,12261985.125235109,1101.2329050584133,0.3313590052970823,0.0034385368647937477
15,12261950.844533676,1101.270972652841,0.33136659013727904,0.0036020536960924845
16,12261916.606140526,1101.309040426565,0.331375067515639,0.0040107228997954035
17,12261882.525269026,1101.3471082457365,0.33138382790499693,0.004196411247042911
18,12261848.493925398,1101.385176140128,0.3313935235715262,0.004628133559018134
19,12261814.627571315,1101.4232439565696,0.3314035464674613,0.004837648190133053
20,12261780.818482308,1101.4613117361178,0.33141455046238183,0.005294149905267159
21,12261747.18238582,1101.4993793060044,0.3314259290909799,0.005529269761096311
22,12261713.611845851,1101.5374467182971,0.3314383379459684,0.006012406885663359
23,12261680.222874325,1101.5755137803328,0.33145117225492216,0.006275044677341245
24,12261646.908344144,1101.6135805549022,0.33146508946229786,0.006786812974088719
25,12261613.784571769,1101.6516468291295,0.3314794866068914,0.007079025568435233
26,12261580.744760826,1101.6897126762233,0.33149502312306695,0.007621571430977704
27,12261547.905553779,1101.7277778627556,0.33151109798768164,0.007945571096976611
28,12261515.160508275,1101.7658424720285,0.3315283727734458,0.008521203327352362
29,12261482.626615772,1101.8039062497023,0.33154624853125564,0.008879369921225296
30,12261450.197812792,1101.8419692888283,0.3315653891316619,0.009490572496038362
31,12261417.991464416,1101.8800313137701,0.331585197845404,0.009885466676204602
32,12261385.901912557,1101.918092426965,0.33160634101226777,0.010534912596963483
33,12261354.04692226,1101.9561523310706,0.33162822427920463,0.010969290162798325
34,12261322.321269132,1101.9942111375249,0.3316515166394417,0.011659856487622446
35,12261290.843146384,1102.0322685268443,0.3316756262838849,0.012136683954956163
36,12261259.507793497,1102.0703246190594,0.3317012250572115,0.012871468135131544
37,12261228.433862014,1102.1083790720834,0.33172772387426525,0.013393939667064588
38,12261197.517087495,1102.14643201411,0.331755797644055,0.01417627731098125
39,12261166.876612075,1102.1844830799562,0.33178486019853587,0.01474783314127989
40,12261136.408701725,1102.2225324055248,0.3318155897399666,0.015581317353935658
41,12261106.233023686,1102.2605796020164,0.3318474032248017,0.01620566385371614
42,12261076.246410942,1102.2986248125637,0.3318809823947686,0.017094166311233717
43,12261046.569092723,1102.3366676241974,0.33191574755354075,0.017775297869698687
44,12261017.098508045,1102.374708186776,0.3319523842472084,0.01872299180925056
45,12260987.955487564,1102.412746062576,0.3319903163659328,0.019465214719076158
46,12260959.038117915,1102.4507814076512,0.33203023354523414,0.020476600050852823
47,12260930.467873296,1102.4888137589057,0.33207156351890493,0.021284558614786907
48,12260902.143532272,1102.5268432780313,0.33211500031876917,0.022364489382138284
49,12260874.187257593,1102.564869475907,0.332159975798721,0.02324319448355787
50,12260846.498566948,1102.6028925192788,0.33220718871735394,0.024396908935470012
51,12260819.20035968,1102.6409118923134,0.33225607534604507,0.025351769347560896
52,12260792.192942875,1102.6789277661994,0.332307339526168,0.0265849229130615
53,12260765.600003783,1102.7169395976673,0.33236042226662066,0.027621779661699535
54,12260739.322692376,1102.754947561711,0.33241603287525523,0.02894048116696004
55,12260713.485538553,1102.792951086865,0.33247361744309395,0.030065645300666282
56,12260687.990592152,1102.8309503512653,0.3325338911582085,0.03147649680462212
57,12260662.96328412,1102.8689447544539,0.33259630556502956,0.03269679098128416
58,12260638.306624735,1102.9069344770187,0.3326615821782217,0.03420693167027672
59,12260614.147008276,1102.944918888678,0.3327291783959115,0.0355297360205545
60,12260590.388469925,1102.98289817176,0.33279982254122537,0.03714689065901612
61,12260567.158433687,1103.0208716652912,0.3328729782978618,0.03858019346666416
62,12260544.362028161,1103.0588395526051,0.3329493813179373,0.040312725979776885
63,12260522.12777783,1103.0968011411367,0.3330285020370487,0.041865179787660474
64,12260500.361977538,1103.134756614472,0.33311108399900524,0.04372215263805242
65,12260479.194327593,1103.1727052475221,0.3331966048952709,0.045403136493473856
66,12260458.53236644,1103.2106472233593,0.33328581677013064,0.047394376617382154
67,12260438.507050455,1103.2485817834092,0.3333782051160967,0.04921406527868747
68,12260419.027243841,1103.286509109454,0.33347453113715936,0.05135023747328293
69,12260400.225244392,1103.32442840845,0.3335742887172715,0.05331967853297797
70,12260382.01132925,1103.3623398601092,0.3336782489346886,0.05561236732648191
71,12260364.519228444,1103.4002426359154,0.3337859147049156,0.05774356736763887
72,12260347.660724537,1103.438136912737,0.33389806775586023,0.06020536858742554
73,12260331.571076306,1103.4760218255706,0.3340142207294992,0.06251138968024157
74,12260316.163669785,1103.5138975476827,0.33413516684580435,0.06515601313494476
75,12260301.575395035,1103.551763176566,0.334260429228735,0.06765108121036063
76,12260287.721345462,1103.5896188811555,0.3343908135067858,0.07049346615975301
77,12260274.740151267,1103.627463720433,0.3345258541085907,0.07319309307051819
78,12260262.548723238,1103.665297858316,0.33466637006966754,0.07624953846128892
79,12260251.287547218,1103.7031203142928,0.334811908020748,0.07917065988188679
80,12260240.875467774,1103.7409312466395,0.3349633014940499,0.08245897169492451
81,12260231.454948843,1103.7787296344113,0.335120110303249,0.08562010341327914
82,12260222.94689183,1103.8165156297073,0.33528318366861154,0.08915976192263693
83,12260215.495868497,1103.8542881702729,0.33545209566108786,0.0925811775816945
84,12260209.024967108,1103.8920474016095,0.33562771249413614,0.09639352788117893
85,12260203.681004543,1103.9297922193696,0.33580962367550166,0.1000974618408432
86,12260199.389393156,1103.9675227621865,0.33599871384484375,0.1042059316742968
87,12260196.299340112,1104.005237882963,0.33619458924511403,0.10821681142185265
88,12260194.338726554,1104.042937713386,0.3363981545194806,0.11264716120303993
89,12260193.659303298,1104.0806210631206,0.3366090340795396,0.11699187468864757
90,12260194.191572685,1104.1182880570739,0.33682815431288304,0.12177248565749539
91,12260196.089990979,1104.1559374614055,0.3370551593873337,0.12648069011310528
92,12260199.287842039,1104.1935693947166,0.3372909993622528,0.13164289789546121
93,12260203.942458084,1104.2311825796764,0.3375353399262183,0.13674737817912822
94,12260209.990072936,1104.2687771294397,0.33778915695131057,0.14232586070185677
95,12260217.591074158,1104.3063517235612,0.3380521396157234,0.14786294710605014
96,12260226.684822237,1104.343906471088,0.33832529199137384,0.15389617794458113
97,12260237.434948534,1104.3814400092929,0.3386083289523917,0.1599062358069556
98,12260249.784125237,1104.4189524450492,0.3389022854431388,0.16643701678309128
99,12260263.899425104,1104.4564423747556,0.3392069045178287,0.17296502334070513
100,12260279.72702544,1104.493909905783,0.3395232549992123,0.18004111370946238
