Node,Pressure,Enthalpy,Mass Flow Rate,CrossFlow
1,12262442.245602852,1100.7498397115262,0.250848929295759,0.000368484294443321
2,12262404.719692113,1100.7996792422123,0.2508487386268421,0.0003422928431562926
3,12262367.17818933,1100.8495186056252,0.25084849221231614,0.0003400938839294191
4,12262329.622223679,1100.8993578171826,0.2508481830616687,0.00031519297116044015
5,12262292.04999096,1100.9491968909037,0.2508478152564454,0.0003143482539228426
6,12262254.462587502,1100.9990358431928,0.25084738178062044,0.00029086716684105003
7,12262216.858203024,1101.0488746885458,0.2508468866518619,0.00029151036708293656
8,12262179.23791862,1101.098713444384,0.2508463227889899,0.0002695875861571417
9,12262141.59990847,1101.1485521257127,0.25084569414343066,0.00027186200561256986
10,12262103.945237894,1101.198390751004,0.25084499356649265,0.00025240472900752684
11,12262066.272064978,1101.2482293358053,0.2508442249409302,0.0002557529703469376
12,12262028.58143871,1101.2980678996732,0.25084338104785964,0.0002381650608620548
13,12261990.871500466,1101.3479064587325,0.2508424656989052,0.00024346572485099889
14,12261953.143282328,1101.3977450336592,0.2508414716025874,0.00022791771983565905
15,12261915.394908404,1101.4475836411907,0.2508404024968839,0.00023534725225751222
16,12261877.627393302,1101.4974223031597,0.2508392510151384,0.0002220216642523897
17,12261839.83884326,1101.5472610369527,0.2508380208191196,0.0002317688650906407
18,12261802.030254828,1101.5970998655957,0.25083670446436895,0.0002208609777507658
19,12261764.199715775,1101.6469388071625,0.2508353055338432,0.00023312782228146128
20,12261726.348203992,1101.6967778859114,0.2508338165026132,0.00022484654019497483
21,12261688.473788168,1101.7466171206427,0.25083224087218303,0.00023984905492680143
22,12261650.577426946,1101.7964565368868,0.25083057103444906,0.00023441780907266588
23,12261612.657169312,1101.8462961542104,0.25082881040679084,0.0002523870051946476
24,12261574.713954052,1101.8961359994564,0.2508269512951945,0.00025004471768063345
25,12261536.74580983,1101.945976093,0.2508249970302155,0.0002712275867373462
26,12261498.753654966,1101.995816463038,0.2508229398291684,0.0002722297013201812
27,12261460.73549718,1102.0456571307968,0.2508207829330663,0.00029689027798709234
28,12261422.692233723,1102.0954981258703,0.25081851846777314,0.0003015098591530664
29,12261384.621850738,1102.1453394703792,0.250816149582028,0.0003299303540176764
30,12261346.525223797,1102.195181195359,0.250813668307454,0.0003384592578306372
31,12261308.400316846,1102.2450233238687,0.250811077697782,0.0003709412662281635
32,12261270.247983173,1102.2948658884306,0.25080836968760195,0.0003836913917449653
33,12261232.066163901,1102.3447089130877,0.25080554723290727,0.00042055718365043016
34,12261193.85568944,1102.3945524318954,0.25080260216847083,0.0004378618069215223
35,12261155.614477478,1102.4443964699267,0.25079953734983557,0.00047945570361677595
36,12261117.343334952,1102.4942410628164,0.25079634450919314,0.0005016709014240202
37,12261079.04015551,1102.5440862367157,0.2507930263989508,0.0005483607443231252
38,12261040.705722041,1102.593932028887,0.25078957464598606,0.0005758669141067162
39,12261002.337903557,1102.6437784666066,0.25078599189692746,0.000628045633193044
40,12260963.93745834,1102.6936255888133,0.2507822696706506,0.0006612491159428649
41,12260925.50223019,1102.743473423958,0.2507784105054178,0.0007193364037408779
42,12260887.032952229,1102.793322012704,0.2507744058094764,0.0007586712167538892
43,12260848.527442496,1102.843171384726,0.2507702580102071,0.0008231153162320256
44,12260809.986408437,1102.8930215824623,0.2507659584026802,0.0008690450022495766
45,12260771.407641796,1102.9428726368608,0.25076150930097,0.000940324616353243
46,12260732.791823858,1102.9927245921845,0.2507569018845181,0.0009933442204358698
47,12260694.13671957,1103.042577480705,0.25075213835177756,0.0010719705513371758
48,12260655.44298359,1103.0924313485602,0.25074720976422665,0.001132608732130522
49,12260616.708353605,1103.1422862293953,0.2507421182025142,0.001219127660554642
50,12260577.933457239,1103.1921421712739,0.25073685460796097,0.0012879489453661134
51,12260539.116004497,1103.2419992092643,0.2507314209413853,0.0013829433596248058
52,12260500.25659559,1103.291857393406,0.2507258080219211,0.0014605505568044638
53,12260461.35291247,1103.341716760241,0.25072001768871227,0.0015646428418525412
54,12260422.405527616,1103.3915773618342,0.2507140406368701,0.0016516796172295796
55,12260383.412094608,1103.44143923625,0.2507078785822305,0.0017655343166431295
56,12260344.373157945,1103.4913024376285,0.25070152209426944,0.0018626879507674344
57,12260305.286342578,1103.541167005606,0.2506949727641261,0.00198701461285976
58,12260266.152164834,1103.5910329964447,0.25068822103428406,0.0020950189484473256
59,12260226.968220858,1103.6409004514005,0.2506812683700742,0.0022305751717941963
60,12260187.734998694,1103.690769428906,0.25067410508592275,0.0023502137689023384
61,12260148.450065581,1103.740639971882,0.25066673252055655,0.0024978084604344213
62,12260109.113881256,1103.7905121409765,0.2506591408596112,0.002629917972415811
63,12260069.723984055,1103.8403859808207,0.25065133131477074,0.0027904148366861394
64,12260030.28080549,1103.890261554322,0.25064329394252166,0.002935888624392091
65,12259990.781855082,1103.9401389078637,0.25063502982746816,0.003110209897716477
66,12259951.227536304,1103.9900181066535,0.25062652889700987,0.0032700019009373727
67,12259911.61533008,1104.0398991988668,0.25061779210908464,0.0034591323519424524
68,12259871.945612166,1104.0897822520503,0.2506088092625405,0.0036342612363878778
69,12259832.215835232,1104.1396673162076,0.25059958118956693,0.003839252454448547
70,12259792.426347753,1104.18955446126,0.25059009756152134,0.0040308060569334185
71,12259752.574574642,1104.2394437390726,0.2505803590863242,0.004252781046621869
72,12259712.660837699,1104.289335221972,0.25057035530949157,0.004461921141340567
73,12259672.682534717,1104.3392289637131,0.25056008681677766,0.0047020792527339966
74,12259632.639961604,1104.389125039055,0.2505495430301587,0.004930046663020318
75,12259592.530489858,1104.439023503667,0.250538724416018,0.005189668878591465
76,12259552.35439044,1104.4889244347607,0.2505276202758146,0.005437788963418296
77,12259512.109009583,1104.538827889938,0.25051623096012143,0.0057182435744647
78,12259471.794594461,1104.588733948879,0.2505045456537027,0.005987932119221467
79,12259431.40846727,1104.6386426711297,0.25049256459572544,0.006290680822498454
80,12259390.950852795,1104.6885541388476,0.2504802768589621,0.006583450366453845
81,12259350.419050662,1104.738468413527,0.2504676825765084,0.006910054813685479
82,12259309.813264893,1104.7883855798032,0.25045477071481786,0.007227521450481983
83,12259269.13077428,1104.8383057011154,0.25044154130727164,0.007579650289825486
84,12259228.371763991,1104.8882288645684,0.2504279832207427,0.007923540980315353
85,12259187.533493983,1104.938155135533,0.25041409639637724,0.00830297743099019
86,12259146.616132775,1104.988084603566,0.2503998696093747,0.008675137873049656
87,12259105.616923815,1105.0380173359465,0.25038530271735515,0.009083787877846458
88,12259064.536021499,1105.087953424654,0.2503703844130327,0.00948619097731835
89,12259023.370655416,1105.1378929388402,0.2503551144805555,0.009926091982403601
90,12258982.120968722,1105.1878359728664,0.2503394815407405,0.010360846981585525
91,12258940.784180176,1105.2377825977096,0.25032348531578774,0.010834177399669688
92,12258899.360424943,1105.287732910057,0.25030711436673436,0.011303539715695386
93,12258857.846914377,1105.3376869826482,0.2502903683669597,0.011812629129588609
94,12258816.24377934,1105.3876449144263,0.25027323583150574,0.012319010970954392
95,12258774.548227632,1105.4376067798146,0.25025571639980515,0.012866351147287347
96,12258732.76038994,1105.4875726799248,0.25023779855650574,0.01341233297422685
97,12258690.877474846,1105.537542690768,0.2502194819238688,0.014000589757636179
98,12258648.899617478,1105.5875169155192,0.2502007549737245,0.014588932664554211
99,12258606.824032033,1105.6374954316607,0.25018161733000316,0.015220958833990468
100,12258564.65086324,1105.6874783443038,0.25016205747144044,0.015854617939482837
