Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999973.56252276,969.1256418828349,-0.0,0.05151515200444376
1,10999973.316035494,969.2512837681323,1.0290367283826652e-06,0.0515151509716886
2,10999973.069540935,969.3769256584421,2.0665183918535326e-06,0.05151514888378398
3,10999972.823038962,969.5025675563576,3.1117345542691443e-06,0.051515145722677104
4,10999972.57652946,969.6282094645164,4.165692341530155e-06,0.05151514146993079
5,10999972.330012303,969.7538513855994,5.227681313399894e-06,0.05151513610756987
6,10999972.08348738,969.879493322332,6.298713812322276e-06,0.05151512961706731
7,10999971.83695457,970.0051352774832,7.37808312258077e-06,0.0515151219803618
8,10999971.590413747,970.1307772538667,8.466802701078143e-06,0.051515113178832304
9,10999971.343864799,970.2564192543398,9.564166200175587e-06,0.05151510319432621
10,10999971.097307602,970.3820612818048,1.067119005549329e-05,0.051515092008133895
11,10999970.85074204,970.507703339208,1.1787172016052468e-05,0.05151507960201528
12,10999970.604167992,970.6333454295409,1.291312851277349e-05,0.05151506595717178
13,10999970.357585335,970.7589875558388,1.4048364001210714e-05,0.05151505105527221
14,10999970.110993952,970.8846297211827,1.5193896026014763e-05,0.051515034877427784
15,10999969.864393715,971.0102719286978,1.634902940961245e-05,0.05151501740521714
16,10999969.617784508,971.1359141815549,1.751478467459889e-05,0.051514998619661474
17,10999969.371166205,971.2615564829692,1.8690468501422996e-05,0.051514978502250716
18,10999969.12453869,971.387198836202,1.987710588192329e-05,0.05151495703391543
19,10999968.87790184,971.5128412445589,2.1074006099901968e-05,0.05151493419605876
