Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999973.56252276,969.1256435655226,-0.0,0.05151446208519204
1,10999973.311182166,969.2512888198985,2.3865733080571902e-11,0.05151376958057985
2,10999973.059829107,969.3769357691831,-1.5565138183683057e-09,0.051513074557428706
3,10999972.808464235,969.5025844197969,-4.571923270119325e-09,0.051512376865522375
4,10999972.557086518,969.6282347778975,-9.246892120282158e-09,0.05151167661235835
5,10999972.305696735,969.7538868500078,-1.5387595288701418e-08,0.051510973647821236
6,10999972.054293852,969.8795406423876,-2.3215207652840962e-08,0.05151026807928279
7,10999971.802878646,970.0051961616623,-3.254149986204357e-08,0.051509559756493885
8,10999971.551450081,970.1308534141947,-4.358802144400593e-08,0.05150884878669779
9,10999971.300008936,970.2565124067135,-5.6162815844350396e-08,0.051508135019509786
10,10999971.048554169,970.3821731456851,-7.049041750556209e-08,0.051507418562045264
11,10999970.797086565,970.507835637942,-8.638036407214481e-08,0.05150669926378456
12,10999970.545605084,970.633499890055,-1.0405681834660274e-07,0.051505977231716606
13,10999970.29411051,970.7591659089607,-1.2332857477648447e-07,0.051505252315189216
14,10999970.042601798,970.8848337013349,-1.444216619290131e-07,0.05150452462106393
15,10999969.791079728,971.0105032742191,-1.671456233273313e-07,0.051503793998548666
16,10999969.539543258,971.1361746343948,-1.9172574225556392e-07,0.05150306055437859
17,10999969.287993168,971.2618477890092,-2.1797380367247453e-07,0.05150232413762532
18,10999969.036428422,971.3875227449495,-2.4611546413402496e-07,0.0515015848548997
19,10999968.78484979,971.513199509469,-2.7596064779762425e-07,0.051500842555135554
