Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999969.867767934,969.1452575007753,0.001244017820663835,0.025756266507557198
1,10999969.362394905,969.2905191326121,0.000994873313268109,0.025755218488516172
2,10999968.863343075,969.435786599589,0.0013260019146645648,0.02575382112720203
3,10999968.35594513,969.5810588606972,0.001077332497357602,0.02575268473509609
4,10999967.854858791,969.7263371570483,0.0014088827666551645,0.025751198552824463
5,10999967.3454196,969.8716209151188,0.0011606953750023085,0.02574997282818667
6,10999966.842282254,970.0169109128414,0.001492670356798141,0.02574839686228097
7,10999966.330785338,970.1622070444566,0.0012449720154061273,0.025747080834957976
8,10999965.825580334,970.3075096244908,0.001577374803155475,0.025745414112002492
9,10999965.312009089,970.4528190152434,0.0013301726279590915,0.02574400680100659
10,10999964.804719642,970.5981350675935,0.0016630063623628655,0.02574224833670146
11,10999964.289057309,970.7434586122091,0.001416307563511164,0.02574074875006008
12,10999963.779666502,970.8887890360656,0.001749575434926325,0.02573889754906792
13,10999963.261896193,971.034127638526,0.001503387313408378,0.025737304683671684
14,10999962.750386944,971.1794733423915,0.001837092561706654,0.025735359739462314
15,10999962.230491618,971.3248279160607,0.001591422517726974,0.025733672580906208
16,10999961.71684672,971.4701898178761,0.0019255684347508244,0.025731632875601394
17,10999961.194809204,971.6155612856297,0.0016804239635561844,0.025729850398030857
18,10999960.679011295,971.7609403129043,0.0020150138944538872,0.025727714902246117
19,10999960.154814258,971.9063296072595,0.0017704025907681181,0.0257258360681934
