Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999980.110258404,969.1256402002103,-0.0,0.051515841916289544
1,10999979.868624263,969.2512787153922,2.9996857666093755e-06,0.051516532873813
2,10999979.62699144,969.3769155431761,6.039442749628684e-06,0.05151722485483138
3,10999979.385359798,969.5025506811467,9.118884812593973e-06,0.05151791787846557
4,10999979.14372946,969.6281841269328,1.2238811424773466e-05,0.05151861192697324
5,10999978.902100287,969.7538158781168,1.539884168781723e-05,0.051519307019471515
6,10999978.660472415,969.8794459323259,1.8599774450344128e-05,0.05152000313821868
7,10999978.418845704,970.0050742871405,2.1841230651828694e-05,0.051520700302329664
8,10999978.177220283,970.1307009401858,2.5124011907202528e-05,0.05152139849406197
9,10999977.935596012,970.2563258890406,2.844774020237846e-05,0.05152209773252736
10,10999977.69397302,970.3819491313278,3.181322069619585e-05,0.05152279799998042
11,10999977.452351173,970.5075706646248,3.522007786525536e-05,0.05152349931553307
12,10999977.210730597,970.6331904865524,3.866911858102945e-05,0.05152420166143834
13,10999976.969111152,970.7588085946859,4.21599682717664e-05,0.05152490505680282
14,10999976.727492973,970.8844249866447,4.569343630102884e-05,0.051525609483879756
15,10999976.48587592,971.0100396600023,4.926915086337603e-05,0.051526314961774934
16,10999976.244260114,971.1356526123762,5.288792310350378e-05,0.05152702147273787
17,10999976.002645424,971.2612638413381,5.6549384677285445e-05,0.051527729035871384
18,10999975.761031972,971.3868733445033,6.025434705520398e-05,0.05152843763342286
19,10999975.519419631,971.5124811194422,6.400244530294162e-05,0.05152914728449371
