Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999973.56252276,969.1256418828458,-0.0006941517088252739,0.051515152
1,10999973.316035459,969.2512837655819,-0.0006961216265801356,0.05151515204598072
2,10999973.069548476,969.3769256481503,-0.0006976101242245779,0.0515151521306498
3,10999972.82306177,969.5025675305124,-0.0006996875353218705,0.05151515224597348
4,10999972.576575276,969.6282094126472,-0.0007012846575018648,0.0515151523848877
5,10999972.330088945,969.753851294553,-0.0007034716650441977,0.05151515253960109
6,10999972.083602725,969.879493176245,-0.0007051795362155813,0.05151515270329883
7,10999971.83711657,970.0051350577571,-0.0007074782696139404,0.051515152868443125
8,10999971.590630423,970.1307769391393,-0.000709299037541912,0.05151515302847273
9,10999971.344144238,970.2564188204599,-0.000711711651367084,0.051515153176103626
10,10999971.097657962,970.3820607018026,-0.0007136474859783717,0.05151515330503382
11,10999970.85117156,970.5077025832687,-0.0007161761573216339,0.05151515340824658
12,10999970.604684975,970.6333444649746,-0.000718229257758521,0.051515153479705485
13,10999970.35819816,970.7589863470535,-0.0007208761903031755,0.051515153512658556
14,10999970.111711076,970.8846282296529,-0.0007230487770646361,0.051515153501342746
15,10999969.86522368,971.0102701129366,-0.0007258161984467826,0.05151515343928321
16,10999969.618735926,971.135911997082,-0.0007281105204422255,0.05151515332099323
17,10999969.372247778,971.261553882282,-0.0007310006833399145,0.051515153140280594
18,10999969.12575919,971.3871957687428,-0.0007334190111499036,0.05151515289194316
19,10999968.879270133,971.5128376566853,-0.0007364341913902999,0.051515152570077986
