Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999976.845070932,969.200251714401,0.001244017820663835,0.025759959023885063
1,10999976.450092603,969.4004903402396,0.0009956171905190052,0.025762209972635407
2,10999976.0525722,969.6007152187512,0.001327491158066404,0.02576462615566062
3,10999975.657981923,969.8009263727178,0.0010795688992869014,0.025766910547004283
4,10999975.260853196,970.0011242287425,0.0014118677513480435,0.025769360453725014
5,10999974.866657717,970.201307724344,0.001164430869745836,0.025771678855606266
6,10999974.46992746,970.4014783709774,0.0014971576516985708,0.025774163057265587
7,10999974.076133588,970.6016340214334,0.0012502132454720307,0.02577651604435993
8,10999973.679808656,970.8017772715,0.0015833710508760567,0.025779035118975814
9,10999973.286423253,971.0019048897776,0.0013369263083405655,0.025781423272777562
10,10999972.890510553,971.2020205558669,0.0016705182787666113,0.02578397780522743
11,10999972.497540543,971.4021199547192,0.0014245804844010743,0.025786401714136768
12,10999972.102047047,971.6022078492239,0.0017586098109970464,0.025788992296248616
13,10999971.709499411,971.8022788412275,0.0015131863412294123,0.025791452555660743
14,10999971.31443214,972.0023387763813,0.001847656269167634,0.025794079786299783
15,10999970.922313916,972.2023811739757,0.0016027545981954344,0.02579657699869293
16,10999970.527679963,972.4024129618941,0.0019376684222811868,0.025799241483852858
17,10999970.135998253,972.6024265774224,0.0016932961244926215,0.02580177625888282
18,10999969.74180476,972.8024300301431,0.0020286571907989965,0.025804478611780212
19,10999969.350566719,973.0024146758931,0.0017848219397931968,0.025807051566371038
