Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999973.56252276,969.1256393611573,-0.0006941538272536155,0.05151618595277755
1,10999973.323308438,969.2512782028696,-0.0006986564468191454,0.05151724028415414
2,10999973.08422795,969.3769165081043,-0.0007026680906147271,0.051518314936695626
3,10999972.845280686,969.502554260283,-0.0007073515826216811,0.051519409900656774
4,10999972.606466388,969.6281914425198,-0.0007115454590786628,0.0515205251172162
5,10999972.367784427,969.7538280388287,-0.0007164122978877908,0.05152166057531831
6,10999972.129234528,969.8794640324769,-0.0007207909045348727,0.051522816214724695
7,10999971.890816068,970.0050994080782,-0.000725843593271816,0.05152399202306153
8,10999971.652528748,970.1307341490598,-0.0007304094549463199,0.051525187938651275
9,10999971.414371938,970.2563682406418,-0.00073565052294403,0.05152640394778376
10,10999971.176345337,970.3820016664188,-0.0007404061896079917,0.051527639987325714
11,10999970.938448293,970.5076344122242,-0.0007458381943261353,0.05152889604221372
12,10999970.7006805,970.6332664618272,-0.0007507862463435279,0.051530172047831585
13,10999970.463041294,970.7588978016817,-0.0007564117696958824,0.05153146798775316
14,10999970.225530364,970.8845284157383,-0.0007615548122959822,0.05153278379585882
15,10999969.988147032,971.0101582910786,-0.0007673764711518814,0.051534119454343
16,10999969.75089097,971.135787411842,-0.0007727171400840278,0.05153547489555407
17,10999969.513761496,971.2614157657451,-0.0007787375717834752,0.05153685010029582
18,10999969.276758272,971.3870433371235,-0.0007842785307677128,0.051538244999364144
19,10999969.03988061,971.5126701143358,-0.0007905004040004069,0.05153965957215858
