Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999960.282311834,969.2002918517762,-0.0,0.025754796871087747
1,10999959.811956702,969.4005974347948,3.728970853036558e-13,0.02575198621787726
2,10999959.341244088,969.6009168828293,-1.523284592106133e-09,0.02574914421219711
3,10999958.870184977,969.8012503331619,-4.5884986205199336e-09,0.02574626943567933
4,10999958.398755547,970.0015979233399,-9.206456087333398e-09,0.025743363829946252
5,10999957.926984252,970.2019597833465,-1.5393191549264866e-08,0.025740425271033023
6,10999957.454842284,970.4023360579496,-2.3165485358489296e-08,0.02573745569952779
7,10999956.982358083,970.6027268708559,-3.253937207199116e-08,0.025734452991352835
8,10999956.509502862,970.803132374058,-4.3528275973799543e-08,0.02573141908604928
9,10999956.03630505,971.0035526849865,-5.614860452615449e-08,0.02572835185943425
10,10999955.562735863,971.2039879628626,-7.041639230716429e-08,0.02572525324998159
11,10999955.088823725,971.4044383188408,-8.635028417717258e-08,0.025722121133405055
12,10999954.61453987,971.6049039193756,-1.039659418406743e-07,0.025718957447097915
13,10999954.139912702,971.8053848693455,-1.2327902700418682e-07,0.025715760066676044
14,10999953.664913477,972.0058813424422,-1.4430818458132591e-07,0.02571253092843752
15,10999953.189570587,972.2063934372685,-1.6707131369051256e-07,0.02570926790790307
16,10999952.713855304,972.4069213347576,-1.9158594059568368e-07,0.02570597294025844
17,10999952.237796,972.6074651272367,-2.1787033734808455e-07,0.02570264390093448
18,10999951.761363965,972.8080250028846,-2.4594165736513845e-07,0.025699282723987332
19,10999951.284587566,973.0086010477531,-2.7582115591625105e-07,0.025695887284765566
