Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999960.282290751,969.200281121636,-0.002658677751882708,0.02575617669451522
1,10999959.831330307,969.4005691827235,-0.0027081182647879162,0.02575475750775698
2,10999959.3801337,969.6008642876334,-0.002757418457928067,0.025753318574498196
3,10999958.92870347,969.8011665414457,-0.0028072846090436455,0.025751859723541094
4,10999958.477037853,970.0014760493516,-0.002857012872681974,0.025750381090205443
5,10999958.025139397,970.2017929163637,-0.0029073090841927004,0.025748882503883252
6,10999957.573006345,970.4021172484995,-0.0029574698826881998,0.02574736410045183
7,10999957.120641261,970.6024491507094,-0.0030082006369844295,0.025745825709903452
8,10999956.668042393,970.8027887298423,-0.003058798496118957,0.025744267468685838
9,10999956.215212312,971.003136090792,-0.0031099683425944444,0.025742689207401453
10,10999955.76214929,971.2034913412451,-0.0031610078504108498,0.025741091063080743
11,10999955.308855899,971.4038545860438,-0.003212621399592549,0.025739472866952412
12,10999954.855330419,971.604225933718,-0.0032641072113607124,0.025737834756638066
13,10999954.401575437,971.8046054890646,-0.003316169137644755,0.025736176564004013
14,10999953.947589245,972.0049933614625,-0.0033681059692732764,0.025734498427276386
15,10999953.493374445,972.2053896556693,-0.0034206210136816144,0.025732800178973454
16,10999953.038929332,972.4057944819192,-0.0034730136519597644,0.025731081957936545
17,10999952.584256522,972.6062079449359,-0.0035259866223110474,0.025729343597348315
18,10999952.129354322,972.8066301558157,-0.0035788399202343595,0.02572758523667853
19,10999951.674225358,973.0070612192545,-0.003632275693951645,0.025725806709786518
