Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999960.282311834,969.2002811215841,-4.2211950056373834e-09,0.02575617670117968
1,10999959.831351489,969.400569196704,-4.2330144905231806e-09,0.02575475466602015
2,10999959.380114855,969.6008643361171,-5.726053718937325e-09,0.025753309997236636
3,10999958.928604124,969.8011666512905,-8.584041087629685e-09,0.025751842494227847
4,10999958.476817207,970.0014762537928,-1.2971606676831868e-08,0.025750352259348807
5,10999958.024756284,970.2017932550308,-1.8746747404176003e-08,0.025748839091841703
6,10999957.572419269,970.402117767387,-2.6075955772606158e-08,0.025747303093870518
7,10999957.119808348,970.6024499022097,-3.481722663116808e-08,0.025745744064521573
8,10999956.66692144,970.802789772698,-4.513816902744905e-08,0.025744162105767576
9,10999956.213760732,971.003137490144,-5.689491137091768e-08,0.02574255701653943
10,10999955.760324147,971.2034931685661,-7.025655210527608e-08,0.02574092889861771
11,10999955.306613868,971.4038569192022,-8.508182730676517e-08,0.0257392775507754
12,10999954.852627821,971.6042288568925,-1.0153796902448961e-07,0.025737603074596542
13,10999954.398368198,971.8046090928236,-1.1948408382946196e-07,0.025735905268698366
14,10999953.943832928,972.0049977426598,-1.3908926577775605e-07,0.025734184234469073
15,10999953.489024203,972.2053949175385,-1.602122460763424e-07,0.02573243977036937
16,10999953.033939943,972.4058007339509,-1.8302286222332986e-07,0.025730671977586963
17,10999952.578582356,972.6062153029876,-2.0737946995701962e-07,0.025728880654425447
18,10999952.122949366,972.8066387419697,-2.3345376861442761e-07,0.025727065901873077
19,10999951.667043174,973.007071161943,-2.611044838858805e-07,0.025725227518073154
