Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999973.377745463,969.2002650284697,-0.0,0.02575824644396321
1,10999972.955874426,969.4005258688888,1.970707482214749e-06,0.02575890281783162
2,10999972.533782966,969.6007826072922,3.972226075478599e-06,0.025759544768333493
3,10999972.111466475,969.8010353299878,6.00453212316973e-06,0.025760172609539323
4,10999971.688929748,970.0012841214678,8.067787535964836e-06,0.025760785989826736
5,10999971.2661682,970.2015290701263,1.0161942639982616e-05,0.025761385222671945
6,10999970.843186617,970.4017702589177,1.228715711092639e-05,0.025761969956831665
7,10999970.419980422,970.6020077783237,1.4443380903929985e-05,0.02576254050572879
8,10999969.996554395,970.8022417097648,1.663077369731528e-05,0.025763096518502393
9,10999969.572903963,971.002472145809,1.8849285448056216e-05,0.02576363830852081
10,10999969.149033908,971.2026991663475,2.1099075837299093e-05,0.025764165525309964
11,10999968.724939663,971.4029228660346,2.3380091840592416e-05,0.025764678482186523
12,10999968.300626008,971.6031433232363,2.56924938878935e-05,0.02576517682906677
13,10999967.876088377,971.8033606346918,2.8036231566680958e-05,0.025765660879215096
14,10999967.45133155,972.0035748772466,3.0411461581151208e-05,0.025766130282941297
15,10999967.026350971,972.2037861497244,3.281813314741192e-05,0.025766585353459014
16,10999966.601151414,972.4039945274543,3.525640371884331e-05,0.025767025741475727
17,10999966.175728332,972.6042001113443,3.7726219529770635e-05,0.02576745176015529
18,10999965.750086494,972.8044029752111,4.022773841002923e-05,0.025767863060606667
19,10999965.324221358,973.0046032220466,4.276090696808404e-05,0.02576825995594311
