Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999973.56252276,969.1256435655263,-0.0,0.05151446208371046
1,10999973.31118215,969.251288817436,5.14685798285463e-07,0.05151377061479919
2,10999973.059836628,969.3769357594092,1.0344749985950054e-06,0.05151307761091481
3,10999972.808486337,969.5025843951724,1.5596813553102196e-06,0.05151238305278567
4,10999972.557131153,969.6282347284088,2.090275462694379e-06,0.05151168695810905
5,10999972.305771211,969.753886762848,2.626577336941816e-06,0.051510989307642904
6,10999972.054406388,969.8795405021762,3.1685601222342537e-06,0.05151029011911328
7,10999971.803036822,970.0051959501259,3.7165422563976954e-06,0.051509589373308316
8,10999971.5516624,970.130853110386,4.270502419094371e-06,0.051508887087990084
9,10999971.300283255,970.2565119866922,4.830760442072662e-06,0.05150818324397946
10,10999971.048899263,970.382172582736,5.397295696451234e-06,0.05150747785906632
11,10999970.797510568,970.5078349022552,5.970434616470075e-06,0.05150677091410565
12,10999970.546117049,970.6334989489443,6.5501568944445865e-06,0.05150606242692044
13,10999970.294718837,970.7591647265435,7.136789591576485e-06,0.0515053523783943
14,10999970.043315819,970.8848322387495,7.730315706689021e-06,0.05150464078638155
15,10999969.791908128,971.0105014893049,8.33106552604674e-06,0.051503927631800915
16,10999969.54049565,971.1361724819086,8.939026102937954e-06,0.05150321293254062
17,10999969.289078524,971.2618452203053,9.554528327886665e-06,0.05150249666955294
18,10999969.037656626,971.3875197081959,1.0177560702610748e-05,0.05150177886075488
19,10999968.786230095,971.5131959493272,1.0808457692013235e-05,0.05150105948713209
