Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999973.562508699,969.1256418828602,-0.0026586719794327294,0.05151515199407369
1,10999973.31602135,969.251283766989,-0.0027013571206587665,0.051515151462268864
2,10999973.069530308,969.3769256537124,-0.00274383291771996,0.05151515038849155
3,10999972.823035456,969.5025675443976,-0.002786679224028922,0.05151514875588149
4,10999972.576536682,969.6282094404506,-0.002829316118162592,0.05151514654827116
5,10999972.33003388,969.7538513433182,-0.002872323382030346,0.05151514374876274
6,10999972.083526932,969.8794932544863,-0.0029151211580863085,0.051515140341106394
7,10999971.837015728,970.005135175482,-0.002958289158772116,0.05151513630831986
8,10999971.590500155,970.1307771078718,-0.0030012475909742833,0.05151513163407472
9,10999971.343980104,970.2564190532635,-0.00304457609484466,0.051515126301308084
10,10999971.097455457,970.3820610133043,-0.0030876949445032566,0.05151512029360881
11,10999970.850926103,970.5077029896831,-0.0031311837031152254,0.051515113593832304
12,10999970.604391925,970.6333449841284,-0.0031744627170803784,0.051515106185483904
13,10999970.357852813,970.7589869984101,-0.003218111470858502,0.05151509805133822
14,10999970.111308658,970.8846290343384,-0.0032615503833321262,0.05151508917482292
15,10999969.864759346,971.0102710937653,-0.0033053588574081076,0.051515079538635475
16,10999969.618204754,971.1359131785827,-0.0033489573869000936,0.0515150691261188
17,10999969.371644778,971.2615552907245,-0.0033929252925463003,0.05151505791989119
18,10999969.125079298,971.3871974321652,-0.0034366831448007624,0.05151504590321609
19,10999968.878508206,971.5128396049213,-0.003480810180862734,0.05151503305863215
