Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999980.110258404,969.1256402002049,-0.0006941538272536155,0.051515841918511225
1,10999979.868624408,969.2512787130563,-0.000698655288211553,0.05151653385683394
2,10999979.626998736,969.3769155337569,-0.0007026657349235824,0.051517227842142854
3,10999979.385381564,969.5025506575362,-0.0007073479947632494,0.051517923864107314
4,10999979.143772803,969.628184079558,-0.0007115406001885106,0.051518621950211216
5,10999978.902172629,969.7538157950124,-0.0007164061287641525,0.051519322090432834
6,10999978.660580952,969.8794457990236,-0.0007207833844319509,0.051520024312556166
7,10999978.418997955,970.005074086741,-0.0007258346822249716,0.05152072860687524
8,10999978.177423548,970.1307006532475,-0.0007303991110732111,0.051521435001479196
9,10999977.93585791,970.2563254936501,-0.0007356387025327434,0.05152214348697972
10,10999977.69430096,970.381948602989,-0.0007403928503841684,0.05152285409177575
11,10999977.452752883,970.5075699763279,-0.0007458232918130067,0.05152356680680559
12,10999977.211213594,970.6331896086625,-0.000750769732652036,0.05152428166078166
13,10999976.969683278,970.7588074950116,-0.0007563936029395936,0.051524998644970975
14,10999976.728161855,970.8844236303252,-0.0007615349434455471,0.051525717788405055
15,10999976.486649515,971.0100380095753,-0.0007673548512127514,0.051526439082686636
16,10999976.245146176,971.1356506276646,-0.0007726937207496187,0.0515271625571708
17,10999976.00365203,971.2612614795173,-0.0007787123025444486,0.05152788820379965
18,10999975.762167003,971.3868705599873,-0.0007842513614277729,0.051528616052258246
19,10999975.520691281,971.5124778639489,-0.0007904712851450808,0.0515293460948331
