Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999980.110258404,969.1256402002049,-0.0,0.051515841918511225
1,10999979.86862428,969.2512787153759,1.0290371012797507e-06,0.05151653287825414
2,10999979.62699147,969.3769155431434,2.066521002132996e-06,0.05151722486153026
3,10999979.38535984,969.5025506810921,3.111740520737034e-06,0.05151791788740823
4,10999979.143729515,969.6281841268508,4.165702783181265e-06,0.05151861193820628
5,10999978.902100362,969.7538158780019,5.227698468230315e-06,0.05151930703299663
6,10999978.660472503,969.8794459321722,6.298741037410112e-06,0.05152000315410049
7,10999978.41884581,970.0050742869424,7.378122283935578e-06,0.05152070032059442
8,10999978.1772204,970.1307009399372,8.466854546627611e-06,0.05152139851480402
9,10999977.935596146,970.2563258887353,9.564234088870882e-06,0.051522097755807815
10,10999977.693973169,970.3819491309594,1.0671275482641261e-05,0.05152279802593677
11,10999977.452351335,970.5075706641863,1.1787277969534647e-05,0.05152349934427257
12,10999977.210730772,970.6331904860367,1.2913259473146143e-05,0.05152420169315056
13,10999976.969111346,970.7588085940856,1.4048519602619686e-05,0.05152490509165639
14,10999976.727493186,970.8844249859516,1.51940800058284e-05,0.05152560952213212
15,10999976.485876152,971.0100396592076,1.6349244388027345e-05,0.051526315003665994
16,10999976.244260373,971.13565261147,1.7515032900563927e-05,0.051527021518604076
17,10999976.002645707,971.2612638403102,1.8690753717286055e-05,0.05152772908603716
18,10999975.761032281,971.3868733433425,1.9877429594608655e-05,0.05152843768831513
19,10999975.519419972,971.5124811181358,2.1074369818470256e-05,0.05152914734453549
