Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999973.56252276,969.1256418828458,-0.0,0.051515152
1,10999973.31603546,969.2512837681647,5.7395596449220235e-08,0.05151515096286639
2,10999973.069540868,969.3769256585101,1.2161508956245976e-07,0.051515148869124214
3,10999972.82303885,969.502567556482,1.9178954352003785e-07,0.051515145699439026
4,10999972.576529289,969.6282094647273,2.69112476047945e-07,0.05151514143418916
5,10999972.330012055,969.7538513859398,3.526888663768016e-07,0.05151513605391011
6,10999972.083487011,969.8794933228608,4.437133652720553e-07,0.05151512953883914
7,10999971.836954033,970.0051352782787,5.41295819882739e-07,0.051515121869371655
8,10999971.590412997,970.13077725503,6.466349961794571e-07,0.05151511302561208
9,10999971.343863772,970.2564192559985,7.58840017522203e-07,0.05151510298782082
10,10999971.097306227,970.3820612841159,8.791118986730844e-07,0.05151509173596315
11,10999970.850740235,970.5077033423622,1.0065646356389584e-06,0.051515079250159544
12,10999970.604165658,970.6333454337653,1.1424003712747555e-06,0.05151506551023359
13,10999970.357582374,970.7589875614015,1.285734993373091e-06,0.0515150504961664
14,10999970.110990247,970.8846297283958,1.4377732623601167e-06,0.05151503418764142
15,10999969.864389148,971.0102719379219,1.5976344526836685e-06,0.05151501656449684
16,10999969.617778942,971.1359141932024,1.7665259398255549e-06,0.051514997606274184
17,10999969.371159501,971.2615564975088,1.9435681504120385e-06,0.051514977292668525
18,10999969.124530695,971.3871988541619,2.129971817979703e-06,0.05151495560307923
19,10999968.877892388,971.5128412665317,2.3248607628938105e-06,0.051514932517055294
