Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999960.282311834,969.2002811215841,-0.0,0.02575617670117968
1,10999959.83134985,969.4005691854178,-3.728970853036558e-13,0.025754756941913582
2,10999959.380145198,969.6008643005337,-1.5236574585053224e-09,0.02575331614578941
3,10999958.928688793,969.8011665734878,-4.588871176875461e-09,0.025751855059658563
4,10999958.476991821,970.0014761114423,-9.208319226823022e-09,0.025750372874122223
5,10999958.02504355,970.2017930235978,-1.5399899999270132e-08,0.025748870336108325
6,10999957.572855178,970.4021174152482,-2.3177036936303425e-08,0.025747346636344974
7,10999957.12041597,970.6024493982413,-3.2558746681138883e-08,0.025745802521700754
8,10999956.667737126,970.802789076006,-4.355919801733852e-08,0.025744237183033022
9,10999956.21480792,971.0031365630416,-5.6195542634814396e-08,0.025742651367149573
10,10999955.761639552,971.2034919609144,-7.048306752647029e-08,0.025741044265043103
11,10999955.308221305,971.4038553867796,-8.644153415848548e-08,0.025739416623458775
12,10999954.854564374,971.6042269403437,-1.0408585611262029e-07,0.025737767633526802
13,10999954.400658047,971.8046067414214,-1.2343616721545383e-07,0.0257360980419255
14,10999953.946513524,972.0049948878624,-1.4450812629396397e-07,0.02573440703992854
15,10999953.492120108,972.2053915021453,-1.673222394976086e-07,0.02573269537414984
16,10999953.03748899,972.4057966802662,-1.9189491086228272e-07,0.02573096223601033
17,10999952.582609478,972.6062105473712,-2.1824552723636355e-07,0.025729208372053714
18,10999952.12749277,972.8066331976058,-2.463927294117861e-07,0.025727432973853978
19,10999951.672128176,973.0070647587879,-2.7635739516408494e-07,0.025725636787880757
