Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999960.282311834,969.2002946930643,-0.0006941538272536155,0.025754431525430412
1,10999959.806824874,969.4006049327833,-0.000698656446446243,0.025751249534956222
2,10999959.330910983,969.6009308696272,-0.0007026680891064864,0.025748030722611795
3,10999958.85458124,969.801272654453,-0.000707351578475165,0.025744773991417412
4,10999958.377821514,970.0016304431397,-0.0007115454515198273,0.025741480032719498
5,10999957.900642859,970.2020043826448,-0.0007164122835371018,0.025738147747380525
6,10999957.423031136,970.4023946342568,-0.0007207908792494656,0.025734777824016973
7,10999956.944997378,970.6028013410339,-0.0007258435532862214,0.02573136916131031
8,10999956.466527432,970.8032246696748,-0.0007304093972231935,0.025727922445102476
9,10999955.987632314,971.0036647593378,-0.0007356504418395653,0.025724436571869055
10,10999955.50829786,971.204121782133,-0.000740406080578801,0.025720912224635985
11,10999955.028535059,971.4045958733182,-0.000745838050221974,0.02571734829764401
12,10999954.54832974,971.6050872104158,-0.0007507860592490692,0.02571374547105958
13,10999954.067692878,971.8055959247824,-0.0007564115343097774,0.025710102636866215
14,10999953.586610286,972.0061221993533,-0.000761554518821958,0.025706420472327917
15,10999953.105092913,972.2066661615831,-0.0007673761116607764,0.02570269786714059
16,10999952.623126572,972.4072279998204,-0.0007727167055080693,0.025698935495620617
17,10999952.14072218,972.6078078376171,-0.0007787370515645858,0.02569513224515004
18,10999951.657865543,972.8084058687355,-0.0007842779165653587,0.0256912887870518
19,10999951.174567556,973.0090222128237,-0.0007904996852374045,0.025687404006366696
