Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999973.56252276,969.1256384701456,-9.99326898905267e-09,0.05151655129882032
1,10999973.325879397,969.2512755204214,-1.4911927719928392e-06,0.051517974951311565
2,10999973.089395573,969.37691112423,-3.348489668236077e-06,0.05151942310344596
3,10999972.853072116,969.5025452549384,-5.000481167809272e-06,0.051520895745804055
4,10999972.616908763,969.6281778859484,-7.029722293793981e-06,0.051522393024730835
5,10999972.38090635,969.7538089904006,-8.854745639351634e-06,0.051523914931179485
6,10999972.145064617,969.8794385416951,-1.1058189615111373e-05,0.05152546161187551
7,10999971.909384396,970.0050665127453,-1.3058506913923991e-05,0.05152703305814316
8,10999971.673865428,970.1306928769487,-1.5438430500681277e-05,0.05152862941709363
9,10999971.43850855,970.2563176069904,-1.7616331308929695e-05,0.05153025068042772
10,10999971.203313503,970.3819406762644,-2.0175033109223512e-05,0.051531896995644956
11,10999970.968281135,970.5075620572266,-2.253282396411465e-05,0.051533568354831055
12,10999970.733411184,970.6331817232666,-2.5272628494713126e-05,0.0515352649058804
13,10999970.49870449,970.7587996466103,-2.7812639970317426e-05,0.05153698664126339
14,10999970.2641608,970.8844158006422,-3.0735889805253055e-05,0.0515387337092728
15,10999970.029780962,971.0100301573566,-3.346047350262025e-05,0.05154050610277011
16,10999969.795564726,971.135642690132,-3.656953931122143e-05,0.051542303970453375
17,10999969.561512934,971.2612533707304,-3.94810715587034e-05,0.0515441273055815
18,10999969.327625338,971.3868621725235,-4.2778343131547145e-05,0.05154597625725998
19,10999969.09390279,971.5124690670399,-4.587922234863123e-05,0.051547850819149726
