Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999977.029855609,969.1256369071938,0.0012119172304586223,0.05151719217651738
1,10999976.800620537,969.2512703600153,0.0009440451898169595,0.05151897350550789
2,10999976.568978637,969.3768996339113,0.0012422783807140374,0.0515211067587521
3,10999976.340551054,969.5025251433772,0.000974680734147027,0.051522981797896654
4,10999976.109721478,969.6281463955621,0.001273181979735313,0.05152520936428736
5,10999975.882110234,969.7537635709103,0.001005861993298959,0.05152717935880851
6,10999975.652101908,969.8793764083193,0.0013046343613961585,0.051529502489988395
7,10999975.425315948,970.0049848541155,0.0010375953418512505,0.05153156870044625
8,10999975.196137892,970.1305888789929,0.001336641939810527,0.051533988663485616
9,10999974.970186243,970.2561881950896,0.0010698872344833425,0.05153615236598017
10,10999974.741847556,970.3817830049487,0.0013692112055873544,0.05153867044357261
11,10999974.516739331,970.5073727864469,0.001102744205098089,0.051540932929942704
12,10999974.289249212,970.6329579740302,0.0014023487312500547,0.05154355042061456
13,10999974.06499362,970.7585378112379,0.0011361728682510266,0.051545912998652216
14,10999973.838361347,970.8841129644769,0.001436061170675743,0.051548631216972486
15,10999973.614967687,971.0096824428703,0.0011701799200289477,0.05155109521062978
16,10999973.389202641,971.1352471448456,0.0014703552585546864,0.051553915487422663
17,10999973.166680293,971.2608058450281,0.0012047721415231838,0.051556482237026004
18,10999972.941791931,971.3863596739296,0.001505237816733961,0.051559405919580435
19,10999972.720150366,971.5119071715925,0.0012399563963216528,0.05156207678204248
