Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999980.110237319,969.1256402002266,-4.220826639047115e-09,0.0515158419096245
1,10999979.868603263,969.2512787155312,4.9062003407993125e-06,0.05151653282352122
2,10999979.626970133,969.3769155433678,9.85562929388315e-06,0.05151722483317248
3,10999979.385338685,969.5025506815089,1.4841841471360435e-05,0.05151791780839089
4,10999979.143708006,969.6281841274144,1.9867863700474166e-05,0.05151861187755596
5,10999978.90207898,969.7538158788625,2.4931478775035326e-05,0.05151930691045288
6,10999978.66045069,969.8794459333187,3.0035716743684345e-05,0.05152000303542471
7,10999978.418824023,970.0050742885668,3.517836827811721e-05,0.051520700122226676
8,10999978.177198054,970.1307009420788,4.036246839692282e-05,0.0515213982991632
9,10999977.93557368,970.2563258916443,4.558581206572022e-05,0.05152209743596112
10,10999977.693949975,970.3819491347416,5.085144326418288e-05,0.051522797660886965
11,10999977.452327827,970.5075706691664,5.6157162514376696e-05,0.05152349884363428
12,10999977.21070632,970.6331904924032,6.150601779863934e-05,0.0515242011124313
13,10999976.969086338,970.7588086022542,6.689581496112142e-05,0.05152490433693944
14,10999976.727466958,970.8844249962104,7.23296099868981e-05,0.05152560864534469
15,10999976.485849075,971.0100396720804,7.780521529796566e-05,0.051526313907275745
16,10999976.244231759,971.1356526273622,8.33256906771116e-05,0.05152702025087692
17,10999976.002615908,971.261263859871,8.888885637579032e-05,0.051527727545743224
18,10999975.76100059,971.3868733671118,9.4497778118032e-05,0.05152843591997647
19,10999975.519386698,971.5124811469063,0.00010015028150044724,0.05152914524313285
