Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999980.110258404,969.1256402002103,-0.0,0.051515841916289544
1,10999979.868624264,969.2512787166461,-1.4915883412146231e-12,0.051516532347978476
2,10999979.626988003,969.3769155484314,-8.058305843658147e-10,0.051517223189103234
3,10999979.38534874,969.5025506944087,-2.4301701171357608e-09,0.05151791455540144
4,10999979.143707281,969.6281841537693,-4.886069767857166e-09,0.05151860630381284
5,10999978.902062625,969.7538159254228,-8.185834783663184e-09,0.05151929855004356
6,10999978.660415575,969.8794460086281,-1.2344380590419624e-08,0.0515199911509632
7,10999978.41876512,970.0050744023622,-1.7377741165673022e-08,0.0515206842222141
8,10999978.17711207,970.1307011059517,-2.3297102716729134e-08,0.051521377620596644
9,10999977.93545542,970.2563261184418,-3.0120363446283304e-08,0.05152207146169172
10,10999977.69379597,970.3819494392269,-3.7859455086102995e-08,0.05152276560222969
11,10999977.452132717,970.5075710674205,-4.6530783970411914e-08,0.05152346015772996
12,10999977.210466469,970.6331910024851,-5.6150010507217497e-08,0.05152415498485556
13,10999976.968796209,970.758809243603,-6.673167624167712e-08,0.051524850199060716
14,10999976.72712275,970.8844257903053,-7.829255995753606e-08,0.05152554565693968
15,10999976.485445084,971.010040641843,-9.084906735063606e-08,0.051526241473888165
16,10999976.243764017,971.1356537978163,-1.0441685817588311e-07,0.05152693750643221
17,10999976.002078531,971.2612652575455,-1.1901382935555762e-07,0.051527633869903104
18,10999975.760389442,971.3868750206996,-1.3465601317407102e-07,0.051528330420758064
19,10999975.518695733,971.5124830866686,-1.5135981458309236e-07,0.05152902727426827
