Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999973.56252276,969.1256418828458,-0.0,0.051515152
1,10999973.316035457,969.2512837656916,1.029102716180689e-06,0.051515151999994506
2,10999973.069548158,969.3769256485402,2.066693151178804e-06,0.05151515199877082
3,10999972.82306085,969.5025675313977,3.112015559074095e-06,0.05151515199510662
4,10999972.576573523,969.6282094142726,4.166139258964024e-06,0.051515151987775655
5,10999972.330086164,969.7538512971768,5.228309292955278e-06,0.05151515197554404
6,10999972.083598778,969.8794931801247,6.2995707196841654e-06,0.05151515195717514
7,10999971.837111345,970.005135063134,7.3791984777595995e-06,0.051515151931421116
8,10999971.590623861,970.1307769462255,8.468213716600833e-06,0.051515151897031985
9,10999971.34413632,970.2564188294226,9.56591831025181e-06,0.05151515185274933
10,10999971.09764871,970.3820607127519,1.0673312087363437e-05,0.05151515179730903
11,10999970.851161016,970.507702596243,1.178972462603844e-05,0.0515151517294354
12,10999970.604673238,970.6333444799287,1.29161310552379e-05,0.05151515164784922
13,10999970.358185364,970.7589863638448,1.4051889798972181e-05,0.05151515155126067
14,10999970.111697387,970.8846282480301,1.5197951636576724e-05,0.051515151438373666
15,10999969.865209293,971.0102701325267,1.6353706099248818e-05,0.05151515130788131
16,10999969.618721077,971.1359120173795,1.752007884759017e-05,0.05151515115847085
17,10999969.37223273,971.2615539026369,1.8696489052028632e-05,0.051515150988819106
18,10999969.125744242,971.3871957883503,1.988383685773706e-05,0.05151515079759448
19,10999968.8792556,971.5128376745743,2.1081571098604907e-05,0.05151515058345262
