Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999973.56252276,969.1256435655263,-0.0,0.05151446208371046
1,10999973.311182156,969.251288817436,9.004284992152994e-07,0.05151377061481469
2,10999973.059836634,969.3769357594149,1.8066250766746902e-06,0.05151307760851824
3,10999972.808486326,969.502584395201,2.718039937923032e-06,0.05151238304323717
4,10999972.557131086,969.6282347284946,3.635485469222973e-06,0.05151168693413078
5,10999972.30577104,969.7538867630484,4.5584122276019345e-06,0.05151098925958021
6,10999972.054406052,969.8795405025779,5.487634822923832e-06,0.05151029003471353
7,10999971.803036235,970.0051959508507,6.4226071434599155e-06,0.05150958923787108
8,10999971.551661454,970.1308531115973,7.364145278986199e-06,0.051508886884142235
9,10999971.30028183,970.2565119886003,8.311702717121193e-06,0.05150818295183281
10,10999971.048897224,970.3821725856055,9.266098894097139e-06,0.051507477455993086
11,10999970.79750775,970.5078349064111,1.0226790249230266e-05,0.05150677037488886
12,10999970.546113275,970.6334989547781,1.1194596584515221e-05,0.05150606172352919
13,10999970.294713918,970.75916473452,1.2168976541923022e-05,0.05150535148014276
14,10999970.043309536,970.8848322494136,1.3150751782822489e-05,0.05150463965969601
15,10999969.791900251,971.0105015032881,1.4139383521208311e-05,0.051503926240376044
16,10999969.540485926,971.1361724999358,1.513569378874997e-05,0.05150321123711021
17,10999969.289066674,971.261845243202,1.6139146740825734e-05,0.051502494628042045
18,10999969.037642358,971.3875197368949,1.71505670185547e-05,0.05150177642805234
19,10999968.786213102,971.5131959848757,1.8169419851038188e-05,0.051501056615244824
