Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999960.282311834,969.2002811215841,-0.0,0.02575617670117968
1,10999959.831349855,969.4005691952344,1.0290344910001534e-06,0.025754754898177308
2,10999959.380113177,969.6008643316669,2.066515471003348e-06,0.025753310470124347
3,10999958.92860074,969.8011666414982,3.1117284673370673e-06,0.025751843451229314
4,10999958.476813689,970.0014762355548,4.165682537732258e-06,0.025750353720666818
5,10999958.024750968,970.2017932250136,5.227665447965952e-06,0.025748841312700513
6,10999957.57241372,970.4021177208128,6.298688121523375e-06,0.025747306106549503
7,10999957.119800894,970.6024498346909,7.378041681247857e-06,0.025745748136532423
8,10999956.666913627,970.8027896776998,8.466738916442138e-06,0.025744167281914032
9,10999956.213750876,971.003137362141,9.564071696660982e-06,0.02574256357706996
10,10999955.760313783,971.2034929991814,1.0671056541575367e-05,0.025740936901313148
11,10999955.306601306,971.4038567016875,1.1786989423447026e-05,0.025739287289078438
12,10999954.85261459,971.6042285809422,1.291288798209801e-05,0.025737614619730655
13,10999954.398352591,971.8046087503789,1.4048048563447914e-05,0.02573591892776431
14,10999953.943816457,972.0049973213982,1.5193493283610087e-05,0.02573420009259532
15,10999953.489005147,972.2053944080019,1.634852184525378e-05,0.025732458148780075
16,10999953.033919811,972.40580012171,1.7514155993185466e-05,0.025730692975788713
17,10999952.57855941,972.6062145770942,1.868970102412335e-05,0.02572890460824232
18,10999952.122925099,972.8066378857952,1.9876179803217363e-05,0.02572709292566682
19,10999951.66701584,973.007070162957,2.107290061086755e-05,0.025725257962750613
