Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999973.56252276,969.1256435655263,-0.0,0.05151446208371046
1,10999973.311182154,969.251288817436,1.0290367283826652e-06,0.0515137706148039
2,10999973.059836635,969.3769357594111,2.0665195105446937e-06,0.05151307761013347
3,10999972.808486339,969.5025843951818,3.111736418869411e-06,0.05151238304968321
4,10999972.557131143,969.6282347284367,4.165695325240712e-06,0.05151168695031855
5,10999972.305771166,969.7538867629131,5.2276842981445135e-06,0.05151098929202555
6,10999972.05440629,969.8795405023067,6.2987160533144636e-06,0.051510290091669665
7,10999971.80303665,970.0051959503616,7.378082756864403e-06,0.05150958932924821
8,10999971.551662112,970.1308531107801,8.46679749341162e-06,0.05150888702162782
9,10999971.300282814,970.2565119873133,9.564153916065625e-06,0.051508183148810595
10,10999971.048898624,970.3821725836705,1.0671167715497785e-05,0.05150747772766967
11,10999970.797509678,970.5078349036094,1.1787135523031376e-05,0.05150677073821052
12,10999970.54611585,970.6334989508462,1.2913074516477083e-05,0.051506062197312005
13,10999970.294717269,970.7591647291453,1.40482869152618e-05,0.051505352084984954
14,10999970.043313809,970.8848322422298,1.5193789892510797e-05,0.05150464041811138
15,10999969.791905602,971.0105014938708,1.6348889017973858e-05,0.051503927176707494
16,10999969.540492518,971.1361724877981,1.751460332432126e-05,0.05150321237765805
17,10999969.289074697,971.2618452277895,1.8690239493833445e-05,0.05150249600098678
18,10999969.037652012,971.3875197175815,1.9876822520317255e-05,0.05150177806358788
19,10999968.786224587,971.5131959609587,2.1073659452354197e-05,0.051501058545485146
