Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,10999977.02986619,969.1256385897309,0.001244017820663835,0.05151650226439248
1,10999976.795775801,969.2512754047334,0.0009956171910904506,0.05151759490975968
2,10999976.55929537,969.376909719059,0.001327491156881387,0.05151904001339123
3,10999976.326039335,969.5025419444258,0.0010795688951959139,0.05152022819078164
4,10999976.090398615,969.6281715863005,0.0014118677437310728,0.05152176946140771
5,10999975.857986419,969.7537988223792,0.0011644308608755405,0.051523054508822476
6,10999975.62319497,969.8794233896534,0.0014971576415204087,0.051524693289782875
7,10999975.391636176,970.0050452316673,0.0012502132356798665,0.0515260765609261
8,10999975.157703666,970.1306643170465,0.0015833710451245218,0.05152781421134072
9,10999974.927007934,970.2562803550535,0.0013369263108891504,0.05152929707581904
10,10999974.693944102,970.381893546057,0.0016705182938355793,0.05153113497077624
11,10999974.464121183,970.5075033649089,0.0014245805171014603,0.05153271881429009
12,10999974.23193587,970.6331102438284,0.0017586098695445784,0.05153465834504716
13,10999974.002995597,970.7587134231295,0.001513186432160866,0.0515363445695849
14,10999973.771698728,970.8843135669883,0.0018476564004045572,0.05153838714375804
15,10999973.543651039,971.0099096810549,0.0016027547799910176,0.05154017716780026
16,10999973.313252633,971.1355026615665,0.0019376686634037037,0.0515423242095743
17,10999973.086107548,971.2610912793845,0.0016932964366294797,0.05154421946829506
18,10999972.856617725,971.3866766629118,0.002028657586706829,0.05154647241862625
19,10999972.630385354,971.5122573480967,0.0017848224317433693,0.051548474364101066
