Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,12262479.554430572,1100.7247946164816,1.640451514882333e-05,0.5016981393533462
1,12262460.898571355,1100.7495892177835,2.805494822718754e-05,0.5016981497929037
2,12262442.242351348,1100.7743838040287,3.784431794481406e-05,0.5016981579317915
3,12262423.585846439,1100.7991783753723,4.965256239452074e-05,0.5016981632037811
4,12262404.928986806,1100.823972931932,5.960076063987298e-05,0.5016981662225416
5,12262386.271848409,1100.8487674738628,7.156080148729724e-05,0.5016981664223992
6,12262367.614361478,1100.8735620012774,8.167786096298291e-05,0.501698164417586
7,12262348.95660204,1100.898356514331,9.379980347725149e-05,0.501698159642987
8,12262330.298500389,1100.9231510131308,0.000104079807448594,0.5016981527134019
9,12262311.640132625,1100.9479454978318,0.00011636573759972335,0.5016981430642881
10,12262292.981429107,1100.9727399685362,0.00012681078610464252,0.5016981313110215
11,12262274.322465997,1100.9975344253992,0.00013926281657644418,0.5016981168896408
12,12262255.663173726,1101.0223288685168,0.00014987503614761913,0.5016981004161077
13,12262237.00362852,1101.0471232980442,0.00016249530608798636,0.5016980813270512
14,12262218.343760885,1101.0719177140704,0.0001732768500058375,0.5016980602645578
15,12262199.683650274,1101.0967121167528,0.00018606798179305974,0.5016980366152864
16,12262181.023221007,1101.1215065061738,0.00019702103807906288,0.5016980110469959
17,12262162.36255571,1101.146300882491,0.00020998477725596605,0.5016979829469675
18,12262143.70157877,1101.1710952457809,0.00022111155553937472,0.5016979529835642
19,12262125.040372882,1101.195889596201,0.00023425012486185174,0.5016979205447013
20,12262106.378862511,1101.2206839338216,0.00024555286275734404,0.5016978862993535
21,12262087.717130423,1101.2454782588004,0.00025886851336015207,0.501697849636082
22,12262069.055101158,1101.2702725712015,0.0002703494769344073,0.5016978112244815
23,12262050.392857557,1101.2950668711824,0.00028384448834843846,0.5016977704537707
24,12262031.730324233,1101.3198611588011,0.0002955059725079614,0.5016977279941727
25,12262013.067584097,1101.3446554342147,0.00030918265333901486,0.5016976832355751
26,12261994.404561842,1101.3694496974751,0.00032102698221854025,0.5016976368488376
27,12261975.741340451,1101.394243948739,0.00033488767053586844,0.5016975882245295
28,12261957.077844705,1101.419038188052,0.0003469171978609238,0.501697538034156
29,12261938.414157664,1101.4438324155701,0.00036096426142775615,0.5016974856689794
30,12261919.75020418,1101.4686266313336,0.0003731813707720865,0.5016974318011592
31,12261901.086067382,1101.4934208354969,0.00038741720762046437,0.5016973758226635
32,12261882.421672216,1101.518215028094,0.00039982431313997013,0.5016973184063146
33,12261863.757101886,1101.5430092092793,0.00041425135169678164,0.5016972589447987
34,12261845.092281424,1101.5678033790798,0.00042685089807097625,0.5016971981116105
35,12261826.427294109,1101.5925975376497,0.0004414715976019008,0.5016971353001668
36,12261807.762065051,1101.617391685009,0.000454266060689858,0.5016970711846437
37,12261789.096677624,1101.6421858213107,0.0004690829119290608,0.5016970051592011
38,12261770.43105701,1101.666979946569,0.00048207479916168163,0.5016969378987065
39,12261751.765286667,1101.691774060936,0.0004970903245985165,0.5016968687980756
40,12261733.099291872,1101.7165681644187,0.0005102821753450697,0.5016967985328769
41,12261714.433156151,1101.7413622571687,0.0005254989295115028,0.5016967264987946
42,12261695.76680488,1101.766156339186,0.0005388933153147094,0.5016966533721082
43,12261677.100321665,1101.790950410621,0.0005543138852056763,0.5016965785492838
44,12261658.433631975,1101.815744471467,0.0005679134107049484,0.5016965027073221
45,12261639.7668195,1101.8405385218737,0.0005835404164374289,0.501696425243484
46,12261621.099809796,1101.8653325618268,0.0005973477192617983,0.5016963468355015
47,12261602.432686644,1101.8901265914747,0.0006131838142852289,0.5016962668814439
48,12261583.765375685,1101.9149206107968,0.0006272015655022771,0.501696186059785
49,12261565.097960789,1101.9397146199397,0.0006432494370477197,0.5016961037694159
50,12261546.430367703,1101.9645086188755,0.0006574803421421238,0.5016960206895633
51,12261527.762680368,1101.9893026077498,0.0006737427115929636,0.5016959362199531
52,12261509.094824636,1102.0140965865273,0.0006881895102561455,0.5016958510405763
53,12261490.426884541,1102.0388905553523,0.0007046691339162371,0.5016957645520075
54,12261471.758786025,1102.0636845141823,0.000719334601000211,0.5016956774350126
55,12261453.090613212,1102.0884784631596,0.0007360342703077038,0.5016955890910291
56,12261434.42229215,1102.1132724022343,0.0007509212158544617,0.5016955002016096
57,12261415.753907047,1102.1380663315476,0.0007678437576229708,0.5016954101690678
58,12261397.085384058,1102.1628602510416,0.0007829550275822183,0.5016953196757552
59,12261378.416807488,1102.1876541608556,0.0008001033047981753,0.501695228124876
60,12261359.74810358,1102.2124480609245,0.0008154417815080885,0.5016951361995919
61,12261341.079356743,1102.2372419513858,0.0008328186938118001,0.5016950433040123
62,12261322.41049333,1102.2620358321665,0.0008483872961899316,0.5016949501221214
63,12261303.74159783,1102.286829703402,0.000865995780040359,0.5016948560589477
64,12261285.072596708,1102.3116235650118,0.0008817974644630051,0.5016947617993106
