Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,12262473.054142434,1100.7346256723135,1.1532034659985598e-05,0.09057625017069122
1,12262453.102509748,1100.769251039944,1.1678042258164449e-05,0.09057617057840502
2,12262433.135647899,1100.8038761059004,1.183601517201232e-05,0.09057608208554985
3,12262413.164099846,1100.8385008795663,1.1985925299470582e-05,0.09057596455549476
4,12262393.17719232,1100.8731253649132,1.2147856715166193e-05,0.09057583784850448
5,12262373.185467241,1100.9077495705355,1.2301771688914881e-05,0.0905756818258802
6,12262353.178250406,1100.9423735013686,1.2467765296825482e-05,0.09057551634569048
7,12262333.166082654,1100.9769971652188,1.2625790025843195e-05,0.09057532126715083
8,12262313.138288843,1101.011620567986,1.2795952448346095e-05,0.09057511644607988
9,12262293.105408706,1101.0462437166907,1.2958194953930852e-05,0.09057488173958925
10,12262273.056766154,1101.0808666181986,1.3132635869183968e-05,0.09057463700119321
11,12262253.002899775,1101.1154892787447,1.3299207378155734e-05,0.09057436208588071
12,12262232.933132552,1101.1501117061625,1.3478039552403628e-05,0.09057407684480638
13,12262212.858001884,1101.1847339059034,1.364905416315099e-05,0.09057376113081753
14,12262192.766829818,1101.219355886769,1.3832393666220736e-05,0.09057343479265269
15,12262172.670152545,1101.2539776534286,1.400796883879569e-05,0.09057307768066135
16,12262152.557291001,1101.2885992156541,1.4195934649445965e-05,0.09057270964143999
17,12262132.438780287,1101.3232205773331,1.4376191024376217e-05,0.09057231052315581
18,12262112.303940404,1101.3578417492097,1.456890585613073e-05,0.09057190016987407
19,12262092.163305173,1101.392462734391,1.4753967531085583e-05,0.09057145842755943
20,12262072.006193658,1101.4270835445948,1.495155722414852e-05,0.09057100513768686
21,12262051.843138346,1101.4617041821493,1.5141551878121388e-05,0.09057052014399745
22,12262031.66345738,1101.4963246597463,1.5344145920453442e-05,0.09057002328531591
23,12262011.477681866,1101.5309449789377,1.5539204693907828e-05,0.09056949440313844
24,12261991.275129026,1101.5655651533907,1.574693631517027e-05,0.09056895333357827
25,12261971.06632855,1101.600185183882,1.5947194087033095e-05,0.09056837991586499
26,12261950.840596737,1101.6348050850559,1.6160200322133025e-05,0.09056779398333797
27,12261930.608461829,1101.6694248569147,1.6365795681721618e-05,0.09056717537293825
28,12261910.359239202,1101.704044515082,1.658421703772294e-05,0.09056654391516819
29,12261890.1034556,1101.738664058787,1.6795292684057824e-05,0.09056587944465727
30,12261869.830425484,1101.7732835046338,1.701927399747592e-05,0.09056520178900673
31,12261849.550674064,1101.8079028510806,1.7235976223145538e-05,0.09056449078051163
32,12261829.25351487,1101.8425221157133,1.7465666235561433e-05,0.09056376624380634
33,12261808.949471537,1101.8771412962208,1.76881458451426e-05,0.09056300800882776
34,12261788.627856683,1101.9117604111718,1.7923697419871817e-05,0.09056223589717714
35,12261768.299192319,1101.9463794574879,1.8152109275100147e-05,0.09056142973640907
36,12261747.95279015,1101.9809984547223,1.839367967505217e-05,0.09056060934502394
37,12261727.599170517,1102.01561739903,1.8628182972619964e-05,0.09055975454816942
38,12261707.227644213,1102.0502363109515,1.8875933772064897e-05,0.09055888516117626
39,12261686.84872987,1102.0848551858764,1.911669219949482e-05,0.09055798100676007
40,12261666.451737361,1102.119474045334,1.937078965381479e-05,0.09055706189701195
41,12261646.047183573,1102.1540928839504,1.9617971514981278e-05,0.09055610765218985
42,12261625.624377469,1102.188711724245,1.9878586320150693e-05,0.09055513808107413
43,12261605.193834122,1102.2233305600823,2.013236456939421e-05,0.09055413300143876
44,12261584.744861597,1102.2579494149738,2.0399672354174054e-05,0.09055311221868094
45,12261564.287973111,1102.2925682820232,2.0660224966358705e-05,0.09055205554806385
46,12261543.812475823,1102.3271871857364,2.0934406418426135e-05,0.09055098279152794
47,12261523.328881063,1102.3618061184588,2.12019160571361e-05,0.09054987376179847
48,12261502.82649507,1102.396425105691,2.148315653046789e-05,0.09054874825728423
49,12261482.315827237,1102.4310441390217,2.1757811223683214e-05,0.09054758608814453
50,12261461.7861829,1102.4656632449496,2.2046301658717556e-05,0.09054640704918034
51,12261441.248069452,1102.5002824143085,2.232829462003512e-05,0.09054519094795654
52,12261420.690791328,1102.5349016745954,2.262423105989728e-05,0.0905439575755888
53,12261400.124853881,1102.5695210158913,2.2913760906767464e-05,0.09054268673701857
54,12261379.539560637,1102.6041404666944,2.3217345051586216e-05,0.09054139821959739
55,12261358.945414856,1102.6387600163341,2.3514616023794206e-05,0.09054007182561341
56,12261338.331719171,1102.673379694312,2.382605508315062e-05,0.09053872733857396
57,12261317.708974699,1102.707999489207,2.4131276956243766e-05,0.09053734455808381
58,12261297.066483157,1102.742619431526,2.445078392923082e-05,0.09053594326372442
