Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,12262478.271770205,1100.7225115439826,7.012856164729275e-05,0.27866315005595227
1,12262459.982346911,1100.7450229289095,0.00013627850141310557,0.27866310843540265
2,12262441.690426031,1100.7675341559082,0.0001616464663864028,0.27866305780597267
3,12262423.396379156,1100.7900452264116,0.00022853997686505558,0.2786629962784065
4,12262405.09978534,1100.812556141476,0.00025465780325748975,0.27866292551844346
5,12262386.801015757,1100.8350669026631,0.00032230732408566204,0.2786628436349314
6,12262368.49964905,1100.8575775109598,0.0003491876067653508,0.2786627522916972
7,12262350.19605598,1100.8800879680555,0.00041760579505018317,0.27866264959566256
8,12262331.889814768,1100.902598274868,0.0004452613488841968,0.2786625372087117
9,12262313.581295742,1100.9251084332168,0.0005144610830274634,0.2786624132358095
10,12262295.270076701,1100.9476184439502,0.0005429049468501593,0.2786622793368663
11,12262276.956527546,1100.9701283090174,0.0006128993305739824,0.27866213361485953
12,12262258.640225641,1100.992638029199,0.0006421447717237759,0.2786619777276944
13,12262240.32154045,1101.015147606574,0.0007129471380237333,0.2786618097763295
14,12262221.996469399,1101.0376570316453,0.00041243417179391865,0.27866165981174873
15,12262203.676061703,1101.0601663239945,0.0007914992232846751,0.27866147113781875
16,12262185.345688002,1101.0826754655589,0.0004916247994205875,0.27866130021916174
17,12262167.01992246,1101.1051844782316,0.0008713349120863187,0.2786610903574073
18,12262148.684135137,1101.1276933416993,0.000572109560269522,0.27866089801549715
19,12262130.352899855,1101.1502020801672,0.0009524755110485795,0.27866066649275684
20,12262112.011586074,1101.1727106710712,0.0006539099378064911,0.2786604522504526
21,12262093.674767295,1101.1952191409298,0.0010349426845784214,0.27866019858553837
22,12262075.327812348,1101.2177274649287,0.0007370477763842746,0.2786599619576099
23,12262056.985294405,1101.2402356719,0.0011187584609456658,0.27865968566118043
24,12262038.63258166,1101.26274373478,0.0008215452871017916,0.27865942615418077
25,12262020.284246974,1101.2852516847151,0.0012039452385393325,0.2786591267286136
26,12262001.925657861,1101.307759492393,0.0009074250543625132,0.27865884384074974
27,12261983.571386877,1101.330267191274,0.0012905257917853361,0.2786585207800104
28,12261965.206800845,1101.352774749798,0.000994710041410082,0.2786582140010117
29,12261946.846472029,1101.3752822037409,0.0013785232773620738,0.27865786679052146
30,12261928.475766527,1101.3977895192945,0.0010834235972230386,0.2786575356015064
31,12261910.10925632,1101.4202967345514,0.0014679612405720764,0.278657163718008
32,12261891.732306754,1101.442803813456,0.0011735894623389716,0.27865680759134887
33,12261873.359489542,1101.4653107964173,0.0015588636220816743,0.27865641050277
34,12261854.976169253,1101.4878176451336,0.00126523177598995,0.27865602890195523
35,12261836.59691733,1101.5103244023312,0.0016512547641320907,0.2786556060672697
36,12261818.207097549,1101.532831027463,0.0013583750824025947,0.27865519844676395
37,12261799.821281102,1101.5553375655727,0.0017451594175188424,0.27865474931585127
38,12261781.42483094,1101.5778439738683,0.001453044337441737,0.2786543151209545
39,12261763.032317998,1101.600350299712,0.001840602747806039,0.2786538391344573
40,12261744.62910438,1101.6228564980681,0.0015492649153614566,0.2786533778011601
41,12261726.229760783,1101.6453626186178,0.0019376103429922307,0.2786528743903385
42,12261707.819648437,1101.6678686140813,0.001647062616323481,0.27865238534517617
43,12261689.41333781,1101.69037453646,0.0020362082199151333,0.2786518539317609
44,12261670.996189222,1101.7128803362311,0.0017464636726307048,0.2786513365916652
45,12261652.582772925,1101.735386067717,0.0021364228316354326,0.27865077658770776
