Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,12262479.133683583,1100.718934851695,7.923299181902666e-05,0.3313011297838134
1,12262461.447831687,1100.7378699263143,0.00013384970436368433,0.33130125368218605
2,12262443.77138709,1100.7568052228883,0.00015354124866212188,0.3313013987269004
3,12262426.098679507,1100.7757407391675,0.00020869523733078356,0.33130159758446465
4,12262408.435498,1100.7946764737612,0.00022892818357755657,0.3313018182927824
5,12262390.776173335,1100.813612424777,0.00028462758766735697,0.3313020935243703
6,12262373.126495559,1100.8325485904036,0.0003054101858486442,0.3313023913233948
7,12262355.480796529,1100.8514849691041,0.00036166327838317146,0.33130274436845164
8,12262337.844867293,1100.8704215586463,0.000383003886804894,0.3313031207101147
9,12262320.213040812,1100.889358357849,0.00043981907656533354,0.33130355303313036
10,12262302.591109142,1100.9082953640573,0.0004617262044202829,0.33130400939462706
11,12262284.973406386,1100.9272325764457,0.0005191120385930697,0.33130452248557507
12,12262267.36572561,1100.9461699919361,0.0005415943349775634,0.33130506036980695
13,12262249.762402091,1100.9651076100583,0.000599559501350399,0.3313056557445946
14,12262232.169229914,1100.984045427317,0.0006226257578367064,0.33130627691103065
15,12262214.580586469,1101.0029834435702,0.0006811797577426087,0.3313069561144357
16,12262197.002185564,1101.0219216549212,0.0007048389224122717,0.3313076618916538
17,12262179.428446377,1101.0408600615751,0.0007639900764055843,0.3313084264933296
18,12262161.865083538,1101.0597986592163,0.0007882512350248583,0.33130921846471645
19,12262144.30651772,1101.0787374483978,0.0008480086702735787,0.3313100700617123
20,12262126.75846436,1101.0976764243842,0.0008728810588428029,0.3313109498382929
21,12262109.215345688,1101.1166155880746,0.000933254053278861,0.33131189005553696
22,12262091.682877917,1101.1355549343143,0.0009587470604191214,0.33131285927646154
23,12262074.155484894,1101.1544944643479,0.001019745045884165,0.3313138897672521
24,12262056.638883593,1101.1734341726,0.001045868215872409,0.3313149501002921
25,12262039.127499549,1101.192374060661,0.0011075007803556184,0.33131607254679835
26,12262021.627050476,1101.211314122534,0.0011342638154656615,0.33131722568885186
27,12262004.131963642,1101.2302543601538,0.0011965407060818157,0.33131844180262343
28,12261986.647957493,1101.249194767102,0.001223953469879513,0.3313196894802293
29,12261969.1694611,1101.2681353456562,0.001286884595366867,0.3313210010027156
30,12261951.702193594,1101.2870760889775,0.0013149571145182003,0.3313223449725771
31,12261934.240585927,1101.3060169996857,0.00137855254841611,0.3313237536756549
32,12261916.790357906,1101.3249580705185,0.00140729501676236,0.33132519572517266
33,12261899.345942425,1101.3438993044385,0.0014715650001093001,0.33132670341168463
34,12261881.913059931,1101.36284069376,0.0015009877807673814,0.3313282453594999
35,12261864.486145334,1101.3817822417866,0.0015659427249909998,0.33132985386380215
36,12261847.070919713,1101.4007239404095,0.0015960563535617398,0.33133149756034963
37,12261829.661820048,1101.4196657932723,0.001661706843683387,0.33133320874887
38,12261812.264568025,1101.4386077918418,0.0016925220313472984,0.331334956076941
39,12261794.873602772,1101.457549940101,0.001758878828585708,0.3313367718487471
40,12261777.494646547,1101.4764922290924,0.0017904064649644513,0.33133862472406256
41,12261760.122140702,1101.4954346631373,0.001857480510387044,0.33134054701143983
42,12261742.76180805,1101.5143772328531,0.0018897316669645148,0.33134250738323423
43,12261725.40809224,1101.5333199428985,0.001957534084263833,0.33134453815227555
44,12261708.066716608,1101.5522627834653,0.0019905200172989283,0.3313466080038916
45,12261690.732127173,1101.571205759549,0.0020590621159764216,0.33134874925509705
46,12261673.410047764,1101.5901488609147,0.0020927942699150797,0.33135093060459114
47,12261656.09492686,1101.609092092894,0.002162087548781091,0.33135318437347905
48,12261638.792488754,1101.6280354448247,0.002196577559710179,0.3313554792742377
49,12261621.497184448,1101.6469789223736,0.0022666337101205775,0.33135784763196663
50,12261604.214738682,1101.665922514451,0.0023018934086229564,0.3313602581733346
51,12261586.939605061,1101.6848662270572,0.0023727243179411093,0.3313627432273373
52,12261569.677508747,1101.7038100486748,0.0024087657332753504,0.33136527153525713
53,12261552.42290602,1101.7227539856372,0.002480383488132598,0.33136787542988594
54,12261535.18152243,1101.7416980259977,0.002517218850959959,0.33137052366754927
55,12261517.94781704,1101.7606421764217,0.0025896357411085715,0.3313732485847334
56,12261500.727515748,1101.7795864245338,0.0026272774876981556,0.33137601895324476
57,12261483.515080456,1101.7985307773301,0.002700506009144648,0.3313788671131598
58,12261466.3162374,1101.817475222005,0.0027389667848287517,0.33138176185221185
59,12261449.125451421,1101.8364197658848,0.002813019643865899,0.33138473551396175
60,12261431.948449047,1101.8553643957334,0.002852312306173326,0.33138775690252376
61,12261414.779698143,1101.8743091192055,0.002927202423059695,0.33139085836483495
62,12261397.624925505,1101.8932539226344,0.0029673400463898205,0.33139400872185365
63,12261380.478602108,1101.9121988140023,0.0030430805589215745,0.33139724032378315
64,12261363.346454984,1101.9311437792105,0.003084076437828826,0.33140052200889697
