Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,12262475.38631847,1100.734643292798,-5.525085461645165e-05,0.1810779880357297
1,12262455.487342855,1100.7692857828056,-0.00010386815303709914,0.18107781517739813
2,12262435.566634005,1100.8039274765974,-0.00012831100848894838,0.18107760501411807
3,12262415.636076722,1100.8385683885222,-0.000177661603080688,0.18107731164644134
4,12262395.683516026,1100.8732085260015,-0.00020284427487846917,0.1810769798537759
5,12262375.720834365,1100.9078479029074,-0.00025294111018786406,0.18107656372713646
6,12262355.735874536,1100.9424865275116,-0.00027887669378864356,0.18107610803598992
7,12262335.740516562,1100.9771244132132,-0.0003297329425570958,0.1810755668617119
8,12262315.72260101,1101.0117615691368,-0.00035643476476186303,0.18107498496360125
9,12262295.69400541,1101.0463980082122,-0.0004080638323447072,0.18107431641327712
10,12262275.64256809,1101.0810337404191,-0.000435545455129365,0.1810736059596325
11,12262255.580164008,1101.1156687782222,-0.0004879609836890742,0.1810728076644171
12,12262235.494629255,1101.1503031324596,-0.0005162362089091862,0.1810719662658757
13,12262215.39783614,1101.1849368151334,-0.000569452081597054,0.1810710358157741
14,12262195.249646522,1101.219569812859,-0.0005989934545090974,0.18107022669798717
15,12262175.145586113,1101.2542021539398,-0.0006525690877609199,0.1810691732616186
16,12262154.962080512,1101.288833832921,-0.0006829340129125486,0.1810682400094287
17,12262134.822399905,1101.3234648758169,-0.0007373378581003902,0.1810670612825727
18,12262114.602967495,1101.3580952798388,-0.0007685411013918273,0.18106600157165006
19,12262094.427050648,1101.3927250687182,-0.0008237877118860746,0.1810646952099571
20,12262074.171070157,1101.4273542423332,-0.0008558443017905528,0.18106350667549087
21,12262053.958290491,1101.4619828221362,-0.0009119484891813047,0.18106207029378057
22,12262033.665130015,1101.4966108106755,-0.000944873721593197,0.1810607505297703
23,12262013.414850239,1101.5312382271286,-0.0010018505601836261,0.18105918170131674
24,12261993.08386707,1101.5658650767155,-0.0010356600031978037,0.18105772825985147
25,12261972.795438979,1101.6004913763431,-0.0010935248352818884,0.18105602451565536
26,12261952.425979408,1101.6351171339056,-0.001128234334729569,0.18105443490617903
27,12261932.09874372,1101.669742364045,-0.001187002775220001,0.1810525937342271
28,12261911.690142868,1101.7043670773314,-0.00122262845906889,0.18105086542279167
29,12261891.323429022,1101.7389912861452,-0.0012823164008805062,0.18104888426730278
30,12261870.875010628,1101.7736150037356,-0.0013188746849428336,0.18104701467580714
31,12261850.468136601,1101.8082382402265,-0.001379498303483657,0.18104489093646503
32,12261829.979212848,1101.8428610115482,-0.0014170058965094169,0.18104287744188094
33,12261809.53148494,1101.8774833255732,-0.0014785816557840446,0.18104060847305237
34,12261789.001356242,1101.912105200915,-0.0015170555650091645,0.1810384484066356
35,12261768.512068894,1101.9467266431986,-0.0015796002222819917,0.18103603151657516
36,12261747.9400237,1101.9813476737245,-0.0016190577591576115,0.1810337221630628
37,12261727.408459282,1102.0159682958752,-0.0016825883709250642,0.1810311546131025
38,12261706.793773869,1102.05058853364,-0.001723047156509898,0.1810286932098955
39,12261686.219202489,1102.0852083881634,-0.0017875810836451777,0.18102597221362088
40,12261665.561140766,1102.1198278861275,-0.0018290590542727261,0.18102335594995264
41,12261644.942820035,1102.154447026443,-0.0018946139679931146,0.18102047867236273
42,12261624.240633313,1102.1890658384875,-0.0019371293815508793,0.18101770468845113
43,12261603.577808158,1102.2236843189428,-0.002003723269078882,0.18101466824510395
44,12261582.830734951,1102.258302499885,-0.002047294710679183,0.1810117336312895
45,12261562.122637378,1102.2929203757722,-0.0021149458813620797,0.18100853508743173
46,12261541.329903172,1102.3275379813826,-0.0021595922695967387,0.1810054368832989
47,12261520.575752059,1102.362155308954,-0.0022283193606001234,0.18100207325297984
48,12261499.736569103,1102.396772395971,-0.0022740599538305676,0.18099880844646324
49,12261478.935569972,1102.4313892324556,-0.002343881936414918,0.18099527669163282
50,12261458.049137035,1102.4660058586026,-0.0023907363390990467,0.18099184221810677
51,12261437.200481817,1102.5006222622226,-0.0024616725251141967,0.18098813924769663
52,12261416.265983982,1102.5352384862244,-0.0025096606942019047,0.18098453198904807
53,12261395.368850786,1102.5698545162127,-0.002581730742434229,0.1809806546580363
54,12261374.38545918,1102.6044703978132,-0.0026308729941995524,0.18097687144172056
55,12261353.439012077,1102.6390861144287,-0.0027040969167259473,0.18097281655017922
56,12261332.405883674,1102.6737017144071,-0.002754413933548607,0.18096885414825917
57,12261311.409272421,1102.7083171789543,-0.002828812102556901,0.18096461844038436
58,12261290.325549766,1102.7429325591443,-0.0028803249395936573,0.18096047356855144
59,12261269.277909596,1102.7775478339897,-0.0029559180942433454,0.1809560537316757
60,12261248.142720586,1102.8121630572955,-0.003008648186601696,0.18095172304825347
61,12261227.043171944,1102.8467782058863,-0.0030854574396821165,0.18094711571184038
62,12261205.855629547,1102.8813933363026,-0.0031394266099453085,0.18094259581676922
63,12261184.703277836,1102.9160084231855,-0.003217473455463307,0.1809377975513886
64,12261163.46247987,1102.9506235258152,-0.0032727039204380162,0.18093308498519234
65,12261142.256415194,1102.9852386166535,-0.0033520102406702844,0.18092809230147763
66,12261120.96144405,1103.0198537577269,-0.003408524619344503,0.18092318354421072
67,12261099.700740965,1103.054468919322,-0.0034891126918451545,0.1809179928917969
68,12261078.350663332,1103.0890841662158,-0.0035469340131222735,0.1809128843619725
69,12261057.034380563,1103.1236994665246,-0.0036288265190319133,0.1809074921284139
70,12261035.628247185,1103.1583148877812,-0.0036879782289373064,0.18090218018191206
71,12261014.25542737,1103.192930395937,-0.0037711982599065485,0.18089658269158101
72,12260992.792272754,1103.227546061286,-0.003831704230346414,0.1808910636205368
73,12260971.361942157,1103.2621618476178,-0.003916275297131568,0.18088525713350126
74,12260949.840784317,1103.296777827994,-0.003978159833394945,0.18087952716517225
75,12260928.351952557,1103.3313939640482,-0.004064105873438725,0.18087350787605314
76,12260906.771792706,1103.366010331614,-0.0041273937230422155,0.18086756317166586
77,12260885.22345247,1103.400626890174,-0.004214739108752937,0.18086132720847306
78,12260863.58327475,1103.4352437183402,-0.004279455469644008,0.18085516386204825
79,12260841.974401511,1103.4698607734479,-0.0043682250167031,0.1808487072849951
80,12260820.273172699,1103.5044781368947,-0.004434395545832728,0.18084232132215128
81,12260798.602724405,1103.5390957638729,-0.004524614522327629,0.18083564012244666
82,12260776.839393608,1103.5737137385718,-0.004592265345053382,0.1808290274991807
83,12260755.106310394,1103.6083320140453,-0.004683959479512483,0.18082211759779893
84,12260733.27980876,1103.6429506772815,-0.004753117198030879,0.18081527419924465
