Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,12262478.852085728,1100.724794618335,1.8498198412372495e-05,0.2508490509262923
1,12262460.196300605,1100.7495891840244,1.2711220381548913e-05,0.25084903566781214
2,12262441.538898079,1100.7743836979164,8.126664051291932e-06,0.25084901347992355
3,12262422.879684322,1100.79917816077,2.3961426314183927e-06,0.25084898502782843
4,12262404.21883464,1100.8239725734595,-2.1311714216749277e-06,0.25084894956647347
5,12262385.556840034,1100.848766937728,-7.803658186333902e-06,0.25084890145982247
6,12262366.89182523,1100.873561253329,-1.2272138545142048e-05,0.25084885131029505
7,12262348.22632839,1100.8983555224422,-1.78849856319414e-05,0.25084878842891806
8,12262329.557792632,1100.9231497445833,-2.2293013767321245e-05,0.2508487234176611
9,12262310.888756013,1100.9479439221916,-2.7844588456799435e-05,0.2508486455871094
10,12262292.216661565,1100.9727380545448,-3.2190517638030694e-05,0.25084856553877727
11,12262273.544047251,1100.9975321443417,-3.767915924754529e-05,0.25084847258280585
12,12262254.868356,1101.0223261906222,-4.196131480393037e-05,0.25084837732024895
13,12262236.192125682,1101.0471201963458,-4.738533420846735e-05,0.25084826906080093
14,12262217.512799133,1101.0719141603138,-5.1551207577176715e-05,0.2508481584050501
15,12262198.832914118,1101.0967080857456,-5.695880839428209e-05,0.25084803466224137
16,12262180.149913384,1101.1215019712056,-6.105741742238945e-05,0.2508479084324914
17,12262161.46633459,1101.146295820173,-6.639684983955788e-05,0.25084776902459327
18,12262142.779620398,1101.1710896309742,-7.042642523663659e-05,0.2508476270381872
19,12262124.092308355,1101.1958834073494,-7.569590116279032e-05,0.25084747178161204
20,12262105.40184103,1101.2206771473875,-7.9654643094098e-05,0.25084731385402603
21,12262086.710755872,1101.2454708550888,-8.485234376318854e-05,0.2508471425633113
22,12262068.01649535,1101.2702645283048,-8.873842165985534e-05,0.2508469685081386
23,12262049.321596807,1101.2950581712964,-9.38624969929612e-05,0.2508467809959308
24,12262030.62350262,1101.3198517816784,-9.76740487009951e-05,0.2508465906248658
25,12262011.92475002,1101.3446453639715,-0.00010272261735556101,0.2508463867019046
26,12261993.222781295,1101.369438915554,-0.00010645774897196344,0.25084617982472673
27,12261974.520133566,1101.3942324412074,-0.00011142889735974321,0.25084595929982884
28,12261955.814249026,1101.4190259380723,-0.00011508568235454358,0.25084573572438645
29,12261937.107664684,1101.443819411192,-0.00011997746410872543,0.2508454984044294
30,12261918.397822639,1101.46861285747,-0.00012355394316054287,0.25084525793662354
31,12261899.687259786,1101.4934062822101,-0.00012836437910492742,0.2508450036265293
32,12261880.97341813,1101.5181996820797,-0.00013185855943392878,0.25084474607029733
33,12261862.258834459,1101.5429930626435,-0.000136585636520771,0.25084447457301623
34,12261843.54095068,1101.5677864203324,-0.00013999549130063314,0.25084419973031585
35,12261824.822303455,1101.592579760972,-0.00014463716220913648,0.25084391084681007
36,12261806.100334607,1101.6173730807568,-0.00014796063013731644,0.25084361851760223
37,12261787.377580686,1101.6421663857743,-0.00015251481300402098,0.2508433120468294
