Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
43,12261721.113883866,1101.5331945209998,-5.753101328063233e-05,0.3313126398888893
44,12261703.532082291,1101.5521319073898,-6.0751989542637414e-05,0.3313131751387161
45,12261685.95282974,1101.57106933065,-6.402971450859928e-05,0.3313137227136426
46,12261668.376033543,1101.590006789523,-6.744212356516684e-05,0.33131428304059035
47,12261650.801794369,1101.6089442833768,-7.09134807270615e-05,0.331314855746151
48,12261633.230019458,1101.6278818109386,-7.452172909723701e-05,0.3313154412568861
49,12261615.660809381,1101.6468193715878,-7.819116738192688e-05,0.3313160391990063
50,12261598.094071295,1101.6657569640363,-8.199974608227609e-05,0.3313166499986989
51,12261580.529905682,1101.6846945876746,-8.587179953237877e-05,0.33131727328177857
52,12261562.968219602,1101.7036322411996,-8.988528551493931e-05,0.3313179094740439
53,12261545.40911344,1101.7225699240134,-9.396457502608345e-05,0.3313185582008979
54,12261527.852494158,1101.7415076347977,-9.81876327158833e-05,0.33131921988773555
55,12261510.298462048,1101.7604453729668,-0.00010247886757407652,0.33131989415953267
56,12261492.746923968,1101.7793831371876,-0.0001069162507058456,0.33132058144126514
57,12261475.197980113,1101.7983209268855,-0.00011142422992495306,0.3313212813574654
58,12261457.65153723,1101.817258740713,-0.0001160807827557259,0.33132199433267484
59,12261440.10769542,1101.8361965781082,-0.00012081039706349346,0.331322719990966
60,12261422.56636131,1101.8551344377086,-0.00012569105630861398,0.3313234587564297
61,12261405.0276349,1101.8740723189646,-0.00013064728958343596,0.3313242102526617
62,12261387.491422707,1101.8930102204997,-0.00013575708600293928,0.33132497490328583
63,12261369.957824618,1101.9119481417767,-0.0001409450170846654,0.3313257523314038
64,12261352.426747033,1101.9308860814044,-0.00014628907721911066,0.33132654296015585
65,12261334.898289723,1101.9498240388582,-0.00015171388164471607,0.33132734641213163
66,12261317.372358976,1101.9687620127338,-0.0001572974295507437,0.33132816310997076
67,12261299.84905444,1101.9877000025192,-0.000162964381015234,0.3313289926757332
68,12261282.32828228,1102.006638006796,-0.00016879274005075087,0.33132983553154005
69,12261264.810142025,1102.0255760250654,-0.00017470721264134216,0.3313306912989029
70,12261247.294539707,1102.0445140558957,-0.0001807858070258437,0.3313315603994068
71,12261229.78157474,1102.0634520988008,-0.00018695327658248943,0.331332442453996
72,12261212.271153012,1102.082390152336,-0.0001932876335809277,0.33133333788370095
73,12261194.763373815,1102.1013282160288,-0.00019971368000477782,0.3313342463088792
74,12261177.258142907,1102.1202662884211,-0.00020630943151225944,0.33133516814998804
75,12261159.755559443,1102.1392043690544,-0.00021299974015056238,0.3313361030267785
76,12261142.255529037,1102.1581424564574,-0.0002198626248007691,0.3313370513591155
77,12261124.75815071,1102.1770805501856,-0.00022682298867988018,0.33133801276612346
78,12261107.263329929,1102.1960186487552,-0.00023395885365375338,0.33133898766705494
79,12261089.77116558,1102.2149567517356,-0.00024119517531259575,0.3313399756803872
80,12261072.281562984,1102.233894857631,-0.0002486099780219626,0.3313409772247409
81,12261054.79462087,1102.2528329660245,-0.00025612827169452126,0.33134199191792446
82,12261037.310244413,1102.2717710754084,-0.00026382808251341935,0.3313430201779059
83,12261019.828532197,1102.290709185381,-0.00027163447566216404,0.3313440616218038
84,12261002.349389229,1102.3096472944221,-0.00027962547926052117,0.33134511666691224
85,12260984.872913951,1102.3285854021449,-0.0002877262150826666,0.33134618492963774
86,12260967.3990112,1102.347523507018,-0.0002960147126579595,0.3313472668265792
87,12260949.92777926,1102.3664616086692,-0.00030441615199255527,0.3313483619734085
88,12260932.459122803,1102.3853997055558,-0.0003130085636259122,0.33134947078600735
89,12260914.993139941,1102.4043377973214,-0.00032171718733470375,0.3313505928792894
90,12260897.529735185,1102.4232758824119,-0.0003306200538975526,0.3313517286683972
91,12260880.06900649,1102.4422139604867,-0.0003396424641975546,0.3313528777674632
92,12260862.610858168,1102.461152029981,-0.00034886244955738244,0.33135404059086715
93,12260845.155388009,1102.4800900905698,-0.00035820537334927067,0.3313552167519359
94,12260827.702500146,1102.499028140678,-0.00036774926657505923,0.33135640666426336
95,12260810.252292184,1102.5179661799968,-0.0003774195569996682,0.3313576099403461
96,12260792.80466808,1102.5369042069408,-0.0003872942747666202,0.33135882699296804
97,12260775.359725254,1102.5558422212182,-0.0003972989134597692,0.3313600574337704
98,12260757.91736746,1102.5747802212334,-0.0004075115021792477,0.3313613016747026
99,12260740.47769194,1102.5937182067114,-0.0004178576018755571,0.33136255932652475
100,12260723.04060225,1102.612656176047,-0.0004284152400991631,0.3313638308003269
101,12260705.606195439,1102.6315941289824,-0.00043911004673652274,0.3313651157059615
102,12260688.17437485,1102.6505320639033,-0.00045002004763469906,0.33136641445363335
103,12260670.745237343,1102.6694699805694,-0.00046107094310713086,0.33136772665226066
104,12260653.318686062,1102.6884078773576,-0.0004723407564484286,0.3313690527111372
105,12260635.894817645,1102.707345754045,-0.0004837552604853537,0.3313703922382191
106,12260618.473535016,1102.7262836090001,-0.0004953924758379506,0.33137174564186184
107,12260601.054934619,1102.7452214420186,-0.0005071782491556025,0.3313731125290318
108,12260583.638919156,1102.7641592514606,-0.0005191905977162174,0.33137449330711904
109,12260566.225584855,1102.7830970371404,-0.0005313554438962611,0.3313758875820714
110,12260548.814834187,1102.80203479741,-0.000543750801366662,0.33137729576028563
111,12260531.406763166,1102.8209725321028,-0.0005563026698822001,0.3313787174466617
112,12260514.001274023,1102.8399102395633,-0.0005690890589212327,0.3313801530465743
113,12260496.598462543,1102.8588479196442,-0.0005820360476884291,0.33138160216384555
114,12260479.198230717,1102.8777855706828,-0.0005952216409625128,0.3313830652027989
115,12260461.800674105,1102.8967231925517,-0.0006085719987671493,0.3313845417661481
116,12260444.40569445,1102.9156607835814,-0.0006221651209026766,0.33138603225713575
117,12260427.013387064,1102.9345983436647,-0.0006359272504501296,0.3313875362773358
118,12260409.623653438,1102.953535871126,-0.0006499363815324079,0.3313890542288792
119,12260392.236588657,1102.972473365878,-0.000664118841898519,0.3313905857121685
120,12260374.852093942,1102.9914108262394,-0.0006785526195482941,0.33139213112819216
121,12260357.47026412,1103.0103482521445,-0.0006931641291538622,0.3313936900761485
122,12260340.091000149,1103.029285641906,-0.0007080313520505686,0.3313952629558515
123,12260322.714396602,1103.0482229954794,-0.000723080791435937,0.331396849365262
124,12260305.340354154,1103.0671603111725,-0.0007383904216680489,0.33139844970298704
125,12260287.96896712,1103.0860975889632,-0.000753886836541821,0.3314000635657159
126,12260270.600135894,1103.1050348271544,-0.000769648002755256,0.3314016913508155
127,12260253.233954517,1103.1239720257458,-0.0007856006067682807,0.33140333265366895
128,12260235.870323097,1103.1429091830369,-0.0008018226072147096,0.33140498787036904
129,12260218.509335393,1103.1618462990496,-0.0008182407852077807,0.33140665659495705
130,12260201.15089122,1103.1807833720798,-0.0008349330906180121,0.3314083392222171
131,12260183.795084046,1103.1997204021732,-0.000851826401420222,0.33141003534481245
132,12260166.441813387,1103.2186573876224,-0.0008689986582764672,0.331411745356183
133,12260149.09117242,1103.2375943284967,-0.0008863768379523389,0.33141346884757716
134,12260131.743060343,1103.2565312230859,-0.0009040388715107248,0.33141520621105447
135,12260114.397570038,1103.2754680714831,-0.0009219118365322271,0.3314169570364106
136,12260097.054600378,1103.2944048719767,-0.0009400736539448343,0.33141872171428777
137,12260079.71424394,1103.3133416246849,-0.0009584515045876543,0.33142049983299016
138,12260062.376399267,1103.3322783278936,-0.0009771232984483954,0.33142229178170507
139,12260045.041158624,1103.3512149817468,-0.0009960163216890235,0.33142409714720594
140,12260027.708420213,1103.3701515845291,-0.0010152084730803358,0.3314259163171863
141,12260010.37827598,1103.3890881364102,-0.0010346271463410992,0.3314277488768488
142,12259993.050623776,1103.408024635675,-0.0010543502282546072,0.33142959521235393
143,12259975.725555215,1103.426961082519,-0.0010743052226245887,0.33143145490729214
144,12259958.402967805,1103.4458974752272,-0.0010945700034813268,0.33143332834625094
145,12259941.082952809,1103.464833814022,-0.0011150721871117004,0.3314352151111665
146,12259923.765407372,1103.4837700971893,-0.001135889634381906,0.3314371155850122
147,12259906.450422417,1103.5027063249793,-0.0011569500761055812,0.33143902934802744
148,12259889.137894712,1103.5216424956786,-0.0011783313594792761,0.3314409567815293
149,12259871.827914821,1103.5405786095657,-0.0011999613324303546,0.33144289746401656
150,12259854.520379135,1103.559514664929,-0.00122191782778601,0.33144485177510746
151,12259837.215377849,1103.5784506620762,-0.001244128812994124,0.3314468192915153
152,12259819.912806958,1103.597386599298,-0.0012666721060179227,0.3314488003911156
153,12259802.612756299,1103.6163224769316,-0.0012894757960024371,0.33145079464879107
154,12259785.315121459,1103.6352582932707,-0.001312617685607849,0.3314528024406298
155,12259768.01999188,1103.6541940486823,-0.001336025988620477,0.33145482333963683
156,12259750.727262745,1103.6731297414644,-0.0013597784913405464,0.33145685772006744
157,12259733.437023105,1103.6920653720151,-0.0013838035346849186,0.3314589051530018
158,12259716.149167724,1103.7110009386363,-0.0014081788881165707,0.3314609660108156
159,12259698.863785246,1103.7299364417577,-0.0014328330223158257,0.3314630398626155
160,12259681.580770006,1103.7488718796862,-0.0014578436892625363,0.3314651270788503
161,12259664.30021024,1103.767807252884,-0.0014831394918776344,0.33146722722660377
162,12259647.02199984,1103.7867425596637,-0.0015087981640929578,0.33146934067434924
163,12259629.746226612,1103.8056778005202,-0.0015347484440897125,0.3314714669870969
164,12259612.472783998,1103.8246129737731,-0.0015610680469935678,0.3314736065312948
165,12259595.20175938,1103.8435480799512,-0.0015876858486357451,0.33147575886982816
166,12259577.933045732,1103.862483117381,-0.001614679544584028,0.3314779243670696
167,12259560.666729989,1103.8814180866257,-0.0016419781516008544,0.33148010258372634
168,12259543.402704652,1103.90035298602,-0.0016696593450756711,0.3314822938820438
169,12259526.1410562,1103.919287816162,-0.0016976522851785813,0.33148449782049766
170,12259508.881676657,1103.9382225753957,-0.0017260346264570672,0.3314867147591532
171,12259491.624652041,1103.9571572643554,-0.0017547356752828792,0.33148894425419995
172,12259474.369873868,1103.9760918813947,-0.001783833064804523,0.3314911866634695
173,12259457.117427677,1103.9950264271845,-0.001813256250906294,0.33149344154080873
174,12259439.86720449,1104.013960900089,-0.0018430828441392318,0.3314957092417608
175,12259422.619289348,1104.0328953008168,-0.0018732424528299723,0.3314979893177731
176,12259405.373572754,1104.0518296277432,-0.0019038126646885143,0.3315002821220438
177,12259388.130139254,1104.0707638816157,-0.0019347232432319363,0.33150258720356257
178,12259370.888878813,1104.0896980608218,-0.0019660517524694005,0.33150490491312556
179,12259353.649875468,1104.1086321661485,-0.0019977281143979805,0.33150723479720506
180,12259336.413018636,1104.1275661959965,-0.0020298298685734284,0.33150957720413676
181,12259319.17839184,1104.1465001511929,-0.002062287098455711,0.33151193167781495
182,12259301.945883937,1104.1654340301527,-0.0020951773184520934,0.3315142985640554
183,12259284.715577906,1104.1843678337439,-0.0021284307769845467,0.3315166774041122
184,12259267.487362042,1104.2033015603963,-0.0021621249622754113,0.33151906854122026
185,12259250.261318775,1104.2222352110205,-0.002196190290726268,0.33152147151393035
186,12259233.03733581,1104.2411687840622,-0.0022307042239695356,0.33152388666283433
187,12259215.815495016,1104.2601022804752,-0.0022655973497204144,0.3315263135237151
188,12259198.595683506,1104.279035698722,-0.002300947102050937,0.33152875243445806
189,12259181.377982583,1104.2979690398008,-0.002336684243191305,0.33153120292801264
190,12259164.162278736,1104.3169023021917,-0.0023728861791149527,0.3315336653394931
191,12259146.948652677,1104.3358354869379,-0.0024094838502092715,0.33153613919894764
192,12259129.736990286,1104.354768592539,-0.0024465546329714752,0.3315386248386538
193,12259112.527371662,1104.3737016200841,-0.0024840296496548976,0.3315411217856903
194,12259095.319682049,1104.3926345680932,-0.002521986246684669,0.33154363036942996
195,12259078.114000931,1104.4115674377024,-0.00256035573140661,0.3315461501139121
196,12259060.910212893,1104.4305002274523,-0.002599215419586756,0.3315486813455363
197,12259043.708396798,1104.4494329385282,-0.002638496807080926,0.33155122358523104
198,12259026.508436553,1104.4683655694926,-0.0026782771782684666,0.3315537771563525
199,12259009.310410384,1104.4872981215804,-0.0027184882212232617,0.3315563415766454
