Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,12262479.133047864,1100.7189348519948,5.524148162691408e-05,0.33130112453690097
1,12262461.446264904,1100.7378699272476,0.00010384142537472688,0.3313012419273895
2,12262443.768665867,1100.7568052247418,0.0001282674524402461,0.3313013815181584
3,12262426.094990889,1100.7757407422714,0.000177600096780542,0.33130157365502355
4,12262408.430617481,1100.7946764784272,0.00020276532608331726,0.33130178869071286
5,12262390.770286819,1100.8136124313328,0.0002528435782484557,0.3313020569807986
6,12262373.119378217,1100.8325485991868,0.0002787610810684745,0.3313023488765891
7,12262355.472632263,1100.8514849804412,0.00032959807565427707,0.33130269474344226
8,12262337.83543009,1100.870421572902,0.00035628112651943963,0.3313030649389809
9,12262320.202513369,1100.8893583753488,0.00040789022962867366,0.33130348983464303
10,12262302.579264233,1100.9082953851944,0.00043535235078080313,0.331303939794509
11,12262284.960425474,1100.927232601546,0.00048774716436831195,0.33130444519617064
12,12262267.351380216,1100.9461700214217,0.0005160021167589754,0.3313049764103111
13,12262249.74687241,1100.9651076442565,0.0005691964825682932,0.33130556382075055
14,12262232.152286192,1100.98404546668,0.0005987167696844787,0.3313061780353252
15,12262214.562407605,1101.0029834884283,0.0006522700624051768,0.33130684898587176
16,12262196.982540501,1101.0219217057572,0.0006826130455595779,0.3313075475158321
17,12262179.407512678,1101.040860118723,0.0007369936732997867,0.3313083035622977
18,12262161.842628805,1101.0597987231915,0.00076817407433366,0.33130908797700437
19,12262144.28271815,1101.0787375195382,0.0008233965460316353,0.33130993070222786
20,12262126.733086178,1101.0976765032387,0.0008554293482139241,0.3313108025983062
21,12262109.188563678,1101.1166156749873,0.0009115084297059802,0.33131173361262706
22,12262091.654456897,1101.1355550298686,0.000944408882458132,0.33131269461444485
23,12262074.125598218,1101.1544945688945,0.0010013596014596788,0.33131371555618583
24,12262056.607294638,1101.173434286758,0.0010351432255612254,0.3313147673163408
25,12262039.094380189,1101.1923741847888,0.0010929808764245598,0.3313158798522993
26,12262021.592162602,1101.211314257288,0.0011276634687843346,0.3313170240521145
27,12262004.095477622,1101.2302545059017,0.0011864036173087856,0.33131822987806253
28,12261986.609633699,1101.2491949245382,0.0012220012560354193,0.33131946822809105
29,12261969.129468344,1101.2681355151597,0.0012816597446360322,0.33132076906928437
30,12261951.660290694,1101.287076271281,0.0013181887941949332,0.3313221033098227
31,12261934.196940111,1101.3060171951795,0.0013787817467283093,0.3313235009215187
32,12261916.7447264,1101.3249582799767,0.0014162588634914056,0.33132493282313
33,12261899.298490824,1101.3438995282643,0.0014778026909915407,0.33132642899111603
34,12261881.863543835,1101.3628409327698,0.0015162448283563609,0.33132796035516277
35,12261864.434728663,1101.3817824963978,0.0015787562338493316,0.33132955689629295
36,12261847.017356396,1101.4007242114815,0.0016181806480582033,0.33133118955547886
37,12261829.606272299,1101.4196660812383,0.0016816766325025846,0.33133288831822166
38,12261812.20678805,1101.438608097606,0.0017221008879721566,0.33133462413714393
39,12261794.813751029,1101.4575502641142,0.001786598755066488,0.3313364270021384
40,12261777.432473492,1101.476492572304,0.0018280407301752304,0.33133826787784926
41,12261760.057805004,1101.495435026017,0.001893558092934647,0.33134017675847266
42,12261742.695058363,1101.5143776163982,0.0019360359862085194,0.33134212462105234
43,12261725.339085387,1101.5333203475984,0.002002590771860912,0.33134414146399743
44,12261707.9951994,1101.552263210366,0.0020461231074283457,0.33134619827713624
45,12261690.658254549,1101.5712062091616,0.0021137335639598333,0.33134832506299894
46,12261673.333564652,1101.5901493343358,0.0021583391981096706,0.33135049282459084
47,12261656.015986258,1101.6090925906578,0.002227023899742658,0.331352731568469
48,12261638.71083366,1101.6280359680802,0.002272722026753885,0.3313550123112155
49,12261621.41296588,1101.6469794716793,0.0023424998804050814,0.33135736506331864
50,12261604.127697662,1101.665923091009,0.002389310039237821,0.3313597608553441
51,12261586.84989058,1101.6848668314528,0.0024602002907970276,0.33136222970161383
52,12261569.584859796,1101.7038106821656,0.0025081423712107046,0.331364742647092
53,12261552.327469517,1101.722754648836,0.002580164611824886,0.3313673297098344
54,12261535.083035288,1101.741698720219,0.0026292588613299433,0.33136996194962587
55,12261517.846424045,1101.760642902308,0.0027024330337245455,0.33137266938815485
56,12261500.622951685,1101.7795871834583,0.002752700064055776,0.3313754231004571
57,12261483.407487936,1101.7985315699666,0.002827046469475076,0.33137825311174995
58,12261466.20534904,1101.817476049787,0.0028785072637488823,0.33138113051275864
