Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
0,12262480.294602819,1100.7159872874083,4.0560405339780674e-06,0.39238287262683064
1,12262463.17195769,1100.7319749268152,4.084057531135788e-06,0.3923829894997045
2,12262446.058410257,1100.7479629167046,4.023071036161253e-06,0.3923831336797043
3,12262428.94953309,1100.7639512542346,3.942972459149352e-06,0.3923833327521508
4,12262411.849856086,1100.779939937984,3.772487972201644e-06,0.39238355978351325
5,12262394.754952675,1100.7959289649425,3.5738952094124996e-06,0.3923838423644427
6,12262377.669353586,1100.8119183337828,3.2986438441736158e-06,0.3923841535669039
7,12262360.588633118,1100.8279080413263,2.9863162773394207e-06,0.39238452098695226
8,12262343.517322838,1100.8438980863384,2.595891527721073e-06,0.392384917702172
9,12262326.450997949,1100.8598884654712,2.1669385400351684e-06,0.39238537131408485
10,12262309.394190844,1100.875879177583,1.6584218745623585e-06,0.3923858549060141
11,12262292.342477664,1100.8918702191559,1.1098963009720473e-06,0.39238639608501785
12,12262275.300391646,1100.9078615891399,4.803122459070032e-07,0.39238696794027994
13,12262258.263509866,1100.923853283846,-1.9079055008501883e-07,0.39238759808446577
14,12262241.255922182,1100.9398453127608,-9.444759810545274e-07,0.3923880651901481
15,12262224.214672914,1100.9558376598038,-1.741767487851646e-06,0.3923887721016871
16,12262207.222270649,1100.971830337262,-2.622653102591117e-06,0.39238931658302184
17,12262190.196321761,1100.9878233281897,-3.548716806458561e-06,0.39239010148440145
18,12262173.219336241,1101.0038166456668,-4.559956951292561e-06,0.39239072457387786
19,12262156.208920946,1101.0198102718819,-5.617978395752639e-06,0.3923915887077855
20,12262139.247587336,1101.0358042207063,-6.762788886099092e-06,0.3923922916582592
21,12262122.252942717,1101.051798473462,-7.95601551411939e-06,0.3923932362879182
22,12262105.30750009,1101.0677930448119,-9.237674550512281e-06,0.39239402037294996
23,12262088.328867165,1101.08378791521,-1.0569417194875243e-05,0.3923950467824614
24,12262071.399558568,1101.099783100111,-1.199126697619671e-05,0.39239591329666196
25,12262054.43718237,1101.1157785790995,-1.3464900699514067e-05,0.3923970227913525
