Node Number,Pressure,Enthalpy,CrossFlow,MassFlow
99,12260632.85310271,1102.9507099617879,-0.001189204469332443,0.2785688343078032
100,12260613.93568063,1102.9732170524796,-0.0012067500872260056,0.2785666310961769
101,12260595.011528812,1102.9957242629976,-0.0012225204936616738,0.2785643924633862
102,12260576.079533346,1103.0182315896752,-0.0012402994279120444,0.2785621227196707
103,12260557.140684351,1103.0407390448745,-0.0012563046301671062,0.278559816971171
104,12260538.193866985,1103.0632466248567,-0.0012743198682111307,0.27855747952341303
105,12260519.240070352,1103.0857543422192,-0.0012905628715971346,0.2785551054779661
106,12260500.278178666,1103.108262193152,-0.001308817437494641,0.2785526991355674
107,12260481.309180012,1103.1307701904905,-0.0013253012848908781,0.2785502555931448
108,12260462.331957633,1103.1532783303546,-0.0013437982406424645,0.27854777914657103
109,12260443.347498575,1103.175786625818,-0.0013605260127658274,0.27854526488806086
110,12260424.354685118,1103.1982950729341,-0.0013792684585328542,0.27854271710854583
111,12260405.354503231,1103.2208036850157,-0.001396243274407349,0.2785401308954548
112,12260386.345834205,1103.2433124580493,-0.0014152343488567354,0.2785375105346994
113,12260367.329662945,1103.2658214055905,-0.001432459366183237,0.2785348511088492
114,12260348.304869736,1103.2883305235603,-0.0014517022468323098,0.2785321568987164
115,12260329.272438388,1103.310839825757,-0.0014691806625829185,0.2785294229819365
116,12260310.23124817,1103.333349308039,-0.0014886785665933979,0.2785266536341416
117,12260291.182281781,1103.3558589844497,-0.0015064136176058385,0.2785238439279568
118,12260272.12441745,1103.3783688507854,-0.001526169801954153,0.27852099813375203
119,12260253.058636744,1103.4008789213356,-0.0015441647651520108,0.27851811131906457
120,12260233.983816857,1103.423389191837,-0.0015641825275730995,0.2785151877489188
121,12260214.900938215,1103.445899676827,-0.0015824407205853003,0.27851222248568624
122,12260195.80887693,1103.4684103719835,-0.0016027233995434798,0.27850921978896076
123,12260176.70861227,1103.4909212920938,-0.0016212481813488084,0.278506174715868
124,12260157.599019269,1103.5134324327794,-0.0016417991567571914,0.2785030915204856
125,12260138.481076011,1103.535943809079,-0.001660593927730123,0.2784999652546123
126,12260119.353656437,1103.558455416559,-0.0016814166214705383,0.27849680016672207
127,12260100.217737429,1103.5809672705107,-0.0017004848244999487,0.27849359130320456
128,12260081.072191808,1103.6034793664476,-0.001721582700967897,0.278490342906841
129,12260061.91799524,1103.625991719916,-0.001740927821403307,0.2784870500185284
130,12260042.754019415,1103.648504326378,-0.0017623043878784038,0.2784837168752653
131,12260023.581238763,1103.6710172016365,-0.0017819299543744692,0.278480338512371
132,12260004.398523832,1103.6935303411037,-0.0018035887616404736,0.27847691916096967
133,12259985.206847783,1103.7160437608413,-0.0018234983466523203,0.2784734538507167
134,12259966.005080005,1103.7385574562134,-0.0018454429895673962,0.2784699468067689
135,12259946.794192381,1103.7610714435423,-0.0018656402098710374,0.2784663930530299
136,12259927.57305312,1103.783585718146,-0.0018878743278633058,0.27846279680859454
137,12259908.3426328,1103.806100296609,-0.001908362844801788,0.27845915309152575
138,12259889.101798436,1103.8286151742052,-0.0019308901223151485,0.27845546611476035
139,12259869.85151929,1103.8511303677833,-0.0019516736428680955,0.2784517308904302
140,12259850.590661153,1103.8736458725755,-0.001974497809833139,0.27844795162521624
141,12259831.320191957,1103.8961617056957,-0.001995580086738485,0.27844412332522744
142,12259812.038976248,1103.9186778623368,-0.002018704919692193,0.27844025019079
143,12259792.747980596,1103.9411943598807,-0.0020400897521169123,0.2784363272218962
144,12259773.446068298,1103.963711193482,-0.002063519073900598,0.27843235861241683
145,12259754.134204546,1103.9862283807925,-0.0020852103080617403,0.27842833935613287
146,12259734.811251357,1104.0087459169308,-0.0021089479890658435,0.2784242736403571
147,12259715.478172518,1104.0312638198213,-0.002130949518901653,0.2784201564525628
148,12259696.133828757,1104.0537820845484,-0.002154999477287961,0.2784159919734008
149,12259676.77918244,1104.0763007293106,-0.0021773152447550257,0.2784117751839387
150,12259657.413092986,1104.0988197491606,-0.002201681447252871,0.2784075102580603
151,12259638.036521299,1104.121339162573,-0.0022243154430226357,0.2784031921703277
152,12259618.648325471,1104.143858964571,-0.002249001905301255,0.2783988250877498
153,12259599.249464942,1104.1663791739081,-0.0022719581695066727,0.2783944039782825
154,12259579.838796452,1104.18889978558,-0.0022969689570217695,0.2783899330019509
155,12259560.417277945,1104.21142081862,-0.0023202515795551857,0.2783854071200021
156,12259540.98376478,1104.2339422679993,-0.0023455908077472205,0.2783808304853664
157,12259521.539213393,1104.2564641530344,-0.0023692039291821703,0.2783761980524774
158,12259502.082477756,1104.278986468673,-0.0023948757644481873,0.27837151396705856
159,12259482.61451275,1104.3015092345172,-0.0024188235764376407,0.27836677317662384
160,12259463.134170946,1104.3240324454941,-0.002444832236679358,0.2783619798195754
161,12259443.642405659,1104.3465561214932,-0.0024691189826037204,0.2783571288364
162,12259424.138068017,1104.369080257424,-0.0024954687379255868,0.27835222435806223
163,12259404.622109752,1104.391604873465,-0.0025200987137156228,0.27834726131791226
164,12259385.093380531,1104.41412996451,-0.0025467938865245984,0.27834224383935885
165,12259365.55283047,1104.4366555510303,-0.002571771440836201,0.2783371668485042
166,12259345.999307765,1104.4591816279064,-0.0025988164072638657,0.2783320344610816
167,12259326.433760887,1104.481708215904,-0.0026241459426010003,0.2783268415958323
168,12259306.855036533,1104.504235309893,-0.0026515451325791165,0.2783215923606923
169,12259287.264081517,1104.5267629309358,-0.0026772311056190087,0.27831628166692707
170,12259267.659741005,1104.5492910738944,-0.0027049890036538963,0.2783109136145514
171,12259248.042960111,1104.5718197607487,-0.002731035926171231,0.27830548286804974
172,12259228.412527522,1104.5943489851545,-0.0027591570722681888,0.27829999399457683
173,12259208.769495739,1104.6168787699849,-0.0027855695115110127,0.27829444141466253
174,12259189.112597661,1104.639409108879,-0.0028140585014507203,0.2782888296872755
175,12259169.442884034,1104.6619400250283,-0.0028408410811154093,0.2782831532251156
176,12259149.759086173,1104.6844715120585,-0.0028697025673293736,0.27827741657883504
177,12259130.062253041,1104.7070035934826,-0.002896859967937487,0.27827161415318163
178,12259110.351114338,1104.7295362629143,-0.002926098660159527,0.2782657504903586
179,12259090.626717232,1104.7520695441908,-0.0029536356199090417,0.27825981998703764
180,12259070.88778978,1104.7746034309178,-0.002983256285902094,0.27825382717683866
181,12259051.135377308,1104.7971379472592,-0.0030111776012697686,0.2782477664482305
182,12259031.368206218,1104.8196730868149,-0.003041185067653006,0.27824164232611326
183,12259011.587319968,1104.8422088740786,-0.0030694955943464425,0.2782354491906245
184,12258991.791443277,1104.8647453026472,-0.0030998947468742813,0.2782291915578058
185,12258971.981617711,1104.8872823973472,-0.003128599400161105,0.2782228637993331
186,12258952.156566272,1104.9098201517756,-0.0031593951848258397,0.2782164704222481
187,12258932.317328602,1104.9323585910947,-0.0031884989405119033,0.2782100057896326
188,12258912.462625975,1104.9548977089041,-0.0032196963640484123,0.27820347439938536
189,12258892.593496066,1104.9774375307047,-0.0032492042592072615,0.278196870605859
190,12258872.708658393,1104.9999780501025,-0.003280808390246769,0.27819019889766355
191,12258852.809148652,1105.02251929294,-0.003310725523700396,0.27818345362028596
192,12258832.89368456,1105.0450612528323,-0.003342741492927415,0.2781766392528993
193,12258812.963299803,1105.0676039559664,-0.0033730730264509303,0.2781697501319856
194,12258793.016710278,1105.09014739597,-0.0034055060275340106,0.2781627907271305
195,12258773.05494762,1105.1126915993782,-0.003436257186138358,0.27815575536566955
196,12258753.076725895,1105.1352365598336,-0.0034691124767613456,0.27814864850744847
197,12258733.083074654,1105.1577823042228,-0.0035002885496750627,0.27814146447051263
198,12258713.07270608,1105.1803288262072,-0.0035335714519955873,0.2781342077048122
199,12258693.046647618,1105.2028761530275,-0.003565177793522675,0.27812687251895624
