Node,Pressure,Enthalpy,Mass Flow Rate,CrossFlow
1,12262496.269308364,1100.7049390678792,0.5016981259833221,4.1560681984513237e-07
2,12262492.552748136,1100.7098781351774,0.5016981259458257,8.583368781547825e-07
3,12262488.836185336,1100.714817201895,0.5016981258863954,1.251847850325611e-06
4,12262485.11961983,1100.719756268032,0.5016981258061607,1.6948227806396913e-06
5,12262481.403051754,1100.724695333589,0.5016981257040063,2.0885786733234305e-06
6,12262477.686480967,1100.7296343985658,0.5016981255810619,2.5317985827387014e-06
7,12262473.969907615,1100.734573462963,0.501698125436212,2.9257994926307523e-06
8,12262470.253331563,1100.7395125267803,0.5016981252705862,3.3692644566505767e-06
9,12262466.536752945,1100.7444515900186,0.5016981250830693,3.7635104699179887e-06
10,12262462.820171623,1100.7493906526777,0.5016981248747908,4.207220579848515e-06
11,12262459.103587735,1100.754329714758,0.5016981246446355,4.601711761597508e-06
12,12262455.387001151,1100.7592687762592,0.5016981243937328,5.045667098216468e-06
13,12262451.670412006,1100.764207837182,0.5016981241209676,5.440403560953588e-06
14,12262447.953820163,1100.769146897527,0.5016981238274694,5.8846042103090325e-06
15,12262444.23722576,1100.7740859572937,0.5016981235121227,6.279586019148791e-06
16,12262440.52062866,1100.7790250164826,0.5016981231760574,6.724032072559086e-06
17,12262436.80402901,1100.7839640750938,0.5016981228181581,7.119259350548822e-06
18,12262433.087426666,1100.7889031331276,0.5016981224395544,7.5639508888039305e-06
19,12262429.370821765,1100.7938421905842,0.5016981220391309,7.959423701066475e-06
20,12262425.654214175,1100.798781247464,0.5016981216180174,8.404360831291664e-06
21,12262421.93760403,1100.803720303767,0.5016981211750985,8.800079242954015e-06
22,12262418.220991204,1100.8086593594933,0.5016981207115039,9.245262019616203e-06
23,12262414.504375825,1100.8135984146434,0.5016981202261181,9.641226159004447e-06
24,12262410.787757762,1100.8185374692173,0.5016981197200711,1.0086654705035824e-05
25,12262407.071137149,1100.8234765232155,0.5016981191922473,1.0482864621486575e-05
26,12262403.354513858,1100.828415576638,0.5016981186437764,1.092853898609603e-05
27,12262399.637888018,1100.8333546294853,0.5016981180735433,1.1324994802677485e-05
28,12262395.921259498,1100.8382936817572,0.5016981174826775,1.1770915082474196e-05
