Node,Pressure,Enthalpy,Mass Flow Rate,CrossFlow
1,12262495.981082613,1100.7068974023364,0.09057630086414542,1.3916967044332068e-06
2,12262492.012026833,1100.713794791487,0.09057630055269188,3.149593611964494e-06
3,12262488.042877903,1100.7206921674604,0.09057630012694783,4.287732420440681e-06
4,12262484.073668366,1100.7275895302676,0.09057629952552143,6.046462238830757e-06
5,12262480.104365656,1100.7344868799173,0.09057629880972115,7.185434136417477e-06
6,12262476.135002317,1100.7413842164203,0.09057629791815512,8.944997207562117e-06
7,12262472.16554579,1100.748281539786,0.09057629691213179,1.0084802534252153e-05
8,12262468.196028609,1100.7551788500245,0.09057629573025926,1.1845199194020481e-05
9,12262464.226418212,1100.7620761471455,0.09057629443384595,1.2985838289861248e-05
10,12262460.256747145,1100.768973431159,0.09057629296149998,1.4747068892411254e-05
11,12262456.286982838,1100.7758707020753,0.09057629137452974,1.588854212182032e-05
12,12262452.317157838,1100.7827679599031,0.09057628961154332,1.7650607021362323e-05
13,12262448.347239584,1100.7896652046536,0.09057628773384911,1.879291472449656e-05
14,12262444.377260614,1100.7965624363355,0.09057628568005517,2.055581423882008e-05
15,12262440.407188369,1100.80345965496,0.09057628351146987,2.1698956774127764e-05
16,12262436.43705539,1100.8103568605359,0.09057628116670129,2.3462691257547998e-05
17,12262432.46682911,1100.817254053074,0.09057627870705774,2.4606668965295686e-05
18,12262428.496542072,1100.824151232583,0.09057627607114728,2.6371238772180358e-05
19,12262424.526161712,1100.8310483990747,0.09057627332027823,2.7516052023083905e-05
20,12262420.555720573,1100.8379455525567,0.09057627039305861,2.9281457495695573e-05
21,12262416.585186094,1100.8448426930413,0.09057626735079674,3.042710661189491e-05
22,12262412.614590814,1100.8517398205358,0.09057626413210063,3.2193348098627676e-05
23,12262408.643902173,1100.858636935053,0.09057626079827855,3.333983346918535e-05
24,12262404.673152711,1100.8655340365997,0.09057625728793851,3.510691129417057e-05
25,12262400.702309862,1100.8724311251892,0.09057625366238878,3.6254233235257864e-05
26,12262396.731406173,1100.8793282008276,0.09057624986023734,3.802214776523173e-05
27,12262392.76040908,1100.8862252635292,0.09057624594279243,3.917030661739059e-05
28,12262388.78935112,1100.8931223132995,0.09057624184866202,4.093905820698442e-05
29,12262384.818199739,1100.9000193501527,0.09057623763915433,4.2088054322969836e-05
30,12262380.846987471,1100.906916374094,0.09057623325287734,4.385764330255236e-05
31,12262376.875681754,1100.9138133851388,0.09057622875113922,4.5007477047332394e-05
32,12262372.904315129,1100.9207103832914,0.09057622407254792,4.6777903771640814e-05
33,12262368.932855038,1100.9276073685676,0.09057621927841163,4.7928575504160053e-05
34,12262364.961334016,1100.934504340971,0.09057621430733828,4.969984029151139e-05
35,12262360.989719506,1100.941401300518,0.09057620922063601,5.0851350346454414e-05
36,12262357.018044043,1100.948298247212,0.09057620395691277,5.2623453588165225e-05
37,12262353.046275072,1100.9551951810702,0.09057619857747666,5.377580232458763e-05
38,12262349.074445127,1100.9620921020949,0.09057619302093561,5.554874435123899e-05
39,12262345.10252165,1100.9689890103034,0.09057618734859772,5.670193214648861e-05
40,12262341.130537186,1100.975885905698,0.0905761814990709,5.847571326439922e-05
41,12262337.158459166,1100.982782788297,0.09057617553366322,5.962974041077535e-05
42,12262333.186320134,1100.9896796581022,0.09057616939098258,6.140436101750036e-05
43,12262329.214087527,1100.996576515132,0.09057616313233703,6.255922790461998e-05
44,12262325.241793886,1101.0034733593868,0.09057615669633447,6.433468830658481e-05
45,12262321.269406645,1101.0103701908868,0.0905761501442829,6.549039527548968e-05
46,12262317.296958352,1101.0172670096317,0.09057614341479021,6.72666958703563e-05
47,12262313.324416438,1101.0241638156417,0.0905761365691644,6.842324327430182e-05
48,12262309.35181345,1101.0310606089167,0.09057612954601334,7.02003843625237e-05
49,12262305.379116824,1101.0379573894768,0.09057612240664499,7.135777254266341e-05
50,12262301.406359099,1101.0448541573217,0.09057611508966723,7.313575450377289e-05
51,12262297.433507709,1101.0517509124718,0.090576107656388,7.429398383778973e-05
52,12262293.460595202,1101.058647654926,0.09057610004541515,7.607280701489951e-05
53,12262289.487589011,1101.065544384706,0.0905760923180566,7.723187783798025e-05
54,12262285.51452168,1101.0724411018102,0.09057608441292021,7.90115425681779e-05
55,12262281.541360648,1101.0793378062601,0.09057607639131385,8.0171455233802e-05
56,12262277.568138452,1101.086234498054,0.09057606819184537,8.195196187246552e-05
57,12262273.594822535,1101.0931311772142,0.09057605987582262,8.311271672201088e-05
58,12262269.621445438,1101.1000278437375,0.09057605138185346,8.489406560025653e-05
59,12262265.64797459,1101.1069244976477,0.09057604277124569,8.605566298731514e-05
60,12262261.674442539,1101.1138211389411,0.09057603398260716,8.783785446062852e-05
61,12262257.700816715,1101.120717767641,0.09057602507724567,8.900029477532203e-05
62,12262253.727129666,1101.1276143837442,0.09057601599376905,9.078332921747933e-05
63,12262249.753348831,1101.1345109872746,0.09057600679348506,9.19466127770391e-05
64,12262245.779506749,1101.141407578228,0.09057599741500152,9.373049051323956e-05
65,12262241.805570856,1101.1483041566285,0.09057598791962618,9.489461766534783e-05
66,12262237.831573695,1101.1552007224716,0.09057597824596685,9.66793390390814e-05
67,12262233.857482705,1101.1620972757823,0.09057596845533122,9.784431013755581e-05
