Node,Pressure,Enthalpy,Mass Flow Rate,CrossFlow
1,12262496.566742308,1100.703184655355,0.39238281029391814,1.1802108742747803e-08
2,12262493.153865593,1100.7063693248838,0.39238281096765815,1.7366481237715792e-08
3,12262489.741052808,1100.7095540085834,0.3923828118946116,2.2824069753611998e-08
4,12262486.328283103,1100.7127387064497,0.3923828132015859,2.8223600893203496e-08
5,12262482.915577354,1100.71592341848,0.3923828147619726,3.3516253559691034e-08
6,12262479.502914703,1100.71910814467,0.39238281670257924,3.875081404663442e-08
7,12262476.09031603,1100.722292885017,0.3923828188967974,4.387842641582713e-08
8,12262472.677760486,1100.7254776395168,0.39238282147143455,4.89478521584884e-08
9,12262469.265268942,1100.7286624081669,0.39238282429988247,5.3910265104029436e-08
10,12262465.852820553,1100.731847190963,0.39238282750894865,5.8814436753829485e-08
11,12262462.440436188,1100.7350319879024,0.39238283097202487,6.361151600830827e-08
12,12262459.028095,1100.7382167989806,0.39238283481591874,6.835029930667545e-08
13,12262455.615817858,1100.7414016241953,0.392382838914022,7.298192551945977e-08
14,12262452.203583913,1100.7445864635417,0.39238284339314233,7.755516135566388e-08
15,12262448.79141404,1100.7477713170179,0.39238284812667157,8.202118535311963e-08
16,12262445.379287388,1100.7509561846186,0.3923828532414174,8.642875438842203e-08
17,12262441.967224834,1100.7541410663423,0.39238285861077177,9.072904191371164e-08
18,12262438.555205528,1100.7573259621836,0.3923828643615424,9.497079498614608e-08
19,12262435.143250339,1100.7605108721407,0.3923828703671212,9.910518693053793e-08
20,12262431.731338419,1100.7636957962086,0.39238287675431605,1.0318099476579614e-07
21,12262428.31949064,1100.7668807343857,0.39238288339651883,1.0714936682172279e-07
22,12262424.907686152,1100.7700656866664,0.3923828904205375,1.1105908523555026e-07
23,12262421.495945832,1100.773250653049,0.392382897699764,1.1486130315683021e-07
24,12262418.084248828,1100.7764356335285,0.39238290536100623,1.1860478796829841e-07
25,12262414.672616016,1100.7796206281032,0.39238291327765634,1.2224071254123344e-07
26,12262411.261026546,1100.7828056367675,0.3923829215765222,1.258178245438355e-07
27,12262407.849501284,1100.7859906595202,0.392382930130996,1.2928731655830725e-07
28,12262404.43801939,1100.7891756963556,0.39238293906788574,1.326979264910528e-07
29,12262401.02660173,1100.7923607472721,0.39238294826058356,1.3600084176944516e-07
30,12262397.615227457,1100.7955458122644,0.39238295783589755,1.3924481043252258e-07
