Node,Pressure,Enthalpy,Mass Flow Rate,CrossFlow
1,12262496.30252246,1100.7044842810378,0.2786631808974958,-3.3745702604050365e-07
2,12262492.631299375,1100.7089685556257,0.27866318068260326,-6.346874306594622e-07
3,12262488.96005037,1100.7134528237661,0.27866318037662974,-9.698454287197254e-07
4,12262485.28878035,1100.717937085462,0.278663179958187,-1.2672672736516359e-06
5,12262481.61748439,1100.722421340715,0.27866317944858243,-1.6026167512506089e-06
6,12262477.946167404,1100.726905589529,0.2786631788264277,-1.9002301100588629e-06
7,12262474.274824468,1100.7313898319055,0.27866317811303026,-2.235771120851109e-06
8,12262470.603460489,1100.7358740678478,0.27866317728700174,-2.533576057155394e-06
9,12262466.932070542,1100.7403582973577,0.2786631763696495,-2.869308674678283e-06
10,12262463.260659542,1100.7448425204386,0.2786631753395852,-3.167305252096757e-06
11,12262459.589222567,1100.7493267370926,0.27866317421811615,-3.5032295548572025e-06
12,12262455.917764522,1100.7538109473228,0.27866317298385407,-3.8014178419775806e-06
13,12262452.24628049,1100.7582951511306,0.2786631716581062,-4.1375338935676855e-06
14,12262448.574775368,1100.7627793485199,0.2786631702194843,-4.43591394903397e-06
15,12262444.90324425,1100.767263539492,0.27866316868929547,-4.772221803102114e-06
16,12262441.231692031,1100.7717477240508,0.27866316704615146,-5.0707937054411315e-06
17,12262437.560113793,1100.7762319021977,0.2786631653113595,-5.407293425576323e-06
18,12262433.888514446,1100.7807160739367,0.27866316346353115,-5.706057243371186e-06
19,12262430.216889065,1100.7852002392688,0.2786631615239737,-6.042748908074148e-06
20,12262426.54524256,1100.7896843981978,0.2786631594712987,-6.341704709906433e-06
21,12262422.873570016,1100.794168550725,0.27866315732681346,-6.678588402647423e-06
22,12262419.201876333,1100.798652696855,0.2786631550691295,-6.977736247154996e-06
23,12262415.53015659,1100.803136836588,0.27866315271955394,-7.314812011634017e-06
24,12262411.858415693,1100.8076209699288,0.2786631502566984,-7.6141519624242965e-06
25,12262408.186648734,1100.812105096878,0.27866314770187006,-7.951419897021766e-06
26,12262404.514860604,1100.8165892174402,0.27866314503368045,-8.250952042556065e-06
27,12262400.84304639,1100.8210733316155,0.2786631422734367,-8.58841217605562e-06
28,12262397.171210999,1100.8255574394093,0.2786631393997503,-8.888136579938269e-06
29,12262393.499349503,1100.8300415408216,0.2786631364339284,-9.22578899580396e-06
30,12262389.827466818,1100.8345256358575,0.27866313335458254,-9.525705701753405e-06
31,12262386.15555802,1100.8390097245172,0.2786631301830198,-9.863550483447715e-06
32,12262382.483628014,1100.8434938068056,0.27866312689785167,-1.0163659599805004e-05
33,12262378.811671887,1100.8479778827227,0.2786631235203852,-1.0501696786049068e-05
34,12262375.139694538,1100.8524619522739,0.2786631200292319,-1.0801998351558479e-05
35,12262371.46769105,1100.8569460154588,0.27866311644569874,-1.1140228035753847e-05
36,12262367.795666328,1100.8614300722832,0.2786631127483973,-1.1440722123955714e-05
37,12262364.123615457,1100.8659141227463,0.2786631089586345,-1.1779144379618035e-05
38,12262360.451543335,1100.8703981668543,0.27866310505502184,-1.2079831054108967e-05
39,12262356.779445047,1100.8748822046064,0.2786631010588663,-1.2418445919954708e-05
40,12262353.107325498,1100.8793662360085,0.27866309694877933,-1.2719325254271964e-05
41,12262349.435179772,1100.88385026106,0.27866309274606793,-1.305813280381363e-05
42,12262345.763012769,1100.8883342797665,0.27866308842934345,-1.3359204871492909e-05
43,12262342.09081957,1100.8928182921272,0.27866308401991285,-1.3698205208067988e-05
44,12262338.418605085,1100.8973022981486,0.2786630794963876,-1.3999470067730181e-05
45,12262334.74636439,1100.9017862978294,0.2786630748800745,-1.4338663225079357e-05
46,12262331.074102394,1100.906270291176,0.2786630701495851,-1.4640120950257068e-05
47,12262327.401814181,1100.9107542781874,0.27866306532622614,-1.4979506996917078e-05
48,12262323.729504647,1100.91523825887,0.27866306038860905,-1.528115765617027e-05
49,12262320.05716888,1100.9197222332225,0.27866305535804076,-1.562073667061846e-05
50,12262316.384811787,1100.9242062012513,0.27866305021313253,-1.5922580332505546e-05
51,12262312.712428441,1100.928690162955,0.2786630449751913,-1.626235237830444e-05
52,12262309.040023753,1100.9331741183403,0.27866303962282835,-1.6564389101440097e-05
53,12262305.367592808,1100.937658067406,0.27866303417735055,-1.6904354252092822e-05
54,12262301.6951405,1100.9421420101582,0.2786630286173692,-1.7206584105032362e-05
55,12262298.02266192,1100.946625946596,0.2786630229641911,-1.7546742434040462e-05
56,12262294.35016197,1100.9511098767264,0.27866301719642755,-1.7849165505221976e-05
57,12262290.677635727,1100.955593800547,0.27866301133538535,-1.8189517061230005e-05
58,12262287.005088104,1100.9600777180651,0.27866300535967575,-1.8492133384408087e-05
59,12262283.332514178,1100.964561629279,0.27866299929060556,-1.883267824588555e-05
60,12262279.659918852,1100.9690455341959,0.278662993106786,-1.9135487929379516e-05
61,12262275.987297213,1100.9735294328134,0.27866298682952384,-1.947622616485217e-05
62,12262272.31465416,1100.9780133251393,0.2786629804374303,-1.9779229257326744e-05
63,12262268.641984776,1100.982497211171,0.2786629739518122,-2.012016094028985e-05
64,12262264.969293967,1100.9869810909163,0.27866296735128065,-2.04233575003504e-05
65,12262261.296576817,1100.9914649643729,0.2786629606571424,-2.0764482684413292e-05
66,12262257.623838225,1100.9959488315485,0.27866295384800865,-2.1067872800490115e-05
67,12262253.951073276,1101.0004326924404,0.2786629469451861,-2.1409191569087095e-05
68,12262250.278286876,1101.0049165470564,0.2786629399272859,-2.1712775289840236e-05
