Node,Pressure,Enthalpy,Mass Flow Rate,CrossFlow
1,12262496.449467408,1100.7037718080974,0.3313010592692545,1.3753447260802505e-06
2,12262492.92402329,1100.7075436252835,0.33130105988496805,3.1295876224933567e-06
3,12262489.398640586,1100.7113154515566,0.33130106072660215,4.271359438846947e-06
4,12262485.873297911,1100.7150872869138,0.33130106191490927,6.02643522143915e-06
5,12262482.348016677,1100.7188591313522,0.33130106332935105,7.169040120360182e-06
6,12262478.8227755,1100.7226309848693,0.33130106509068,8.924949137129407e-06
7,12262475.297595795,1100.726402847462,0.3313010670783578,1.0068387440348571e-05
8,12262471.77245617,1100.7301747191282,0.3313010694131371,1.1825130045423827e-05
9,12262468.247378036,1100.7339465998648,0.33130107197447944,1.2969402129436225e-05
10,12262464.722340021,1100.7377184896695,0.3313010748831376,1.4726978652683346e-05
11,12262461.197363522,1100.741490388539,0.3313010780185733,1.5872084863644415e-05
12,12262457.67242717,1100.7452622964713,0.33130108150153914,1.7630495659297052e-05
13,12262454.147552362,1100.7490342134631,0.3313010852114971,1.8776436325180377e-05
14,12262450.622717725,1100.7528061395126,0.33130108926919977,2.0535681729287966e-05
15,12262447.097944664,1100.756578074616,0.33130109355410914,2.168245718420081e-05
16,12262443.573211802,1100.7603500187718,0.3313010981869779,2.3442537532865285e-05
17,12262440.04854054,1100.7641219719758,0.33130110304726806,2.459014814744295e-05
18,12262436.523909505,1100.7678939342268,0.3313011082557324,2.635106380113425e-05
19,12262432.999340102,1100.7716659055209,0.33130111369183296,2.7499509939988136e-05
20,12262429.474810949,1100.775437885857,0.33130111947632257,2.9261261240992184e-05
21,12262425.950343454,1100.7792098752302,0.33130112548866336,3.0410543226236626e-05
22,12262422.425916241,1100.7829818736402,0.3313011318496082,3.217313051081315e-05
23,12262418.901550721,1100.7867538810817,0.33130113843861925,3.332324870109072e-05
24,12262415.3772255,1100.7905258975547,0.3313011453764494,3.5086672323788774e-05
25,12262411.852961997,1100.794297923054,0.33130115254256093,3.6237627071718335e-05
26,12262408.328738825,1100.7980699575796,0.33130116005770677,3.800188736890317e-05
27,12262404.804577399,1100.8018420011256,0.3313011678013492,3.915367900284328e-05
28,12262401.280456336,1100.8056140536926,0.3313011758942413,4.091877631701187e-05
29,12262397.75639704,1100.8093861152747,0.33130118421584537,4.207140518969182e-05
30,12262394.232378138,1100.8131581858725,0.33130119288691445,4.3837339863394054e-05
31,12262390.70842103,1100.8169302654794,0.331301201786911,4.499080635191395e-05
32,12262387.184504341,1100.8207023540972,0.33130121103658816,4.675757873991048e-05
33,12262383.660649478,1100.8244744517185,0.33130122051540833,4.7911883166715964e-05
34,12262380.136835055,1100.8282465583452,0.3313012303441247,4.967949361166271e-05
35,12262376.61308249,1100.8320186739704,0.3313012404021997,5.083463634180697e-05
36,12262373.0893704,1100.8357907985956,0.33130125081038664,5.260308519857074e-05
37,12262369.565720188,1100.8395629322133,0.33130126144814814,5.375906657284704e-05
38,12262366.04211048,1100.8433350748257,0.33130127243623736,5.552835417203229e-05
39,12262362.518562684,1100.8471072264254,0.33130128365411704,5.668517454344718e-05
40,12262358.99505541,1100.8508793870144,0.33130129522254037,5.845530122179051e-05
41,12262355.471610073,1100.854651556585,0.33130130702097016,5.9612960931248457e-05
42,12262351.948205294,1100.85842373514,0.33130131917015965,6.138392704985526e-05
43,12262348.424862482,1100.862195922671,0.3313013315495717,6.254242646263193e-05
44,12262344.901560245,1100.8659681191805,0.3313013442799596,6.431423236442437e-05
45,12262341.378320005,1100.8697403246606,0.33130135724078635,6.54735718397723e-05
46,12262337.85512038,1100.8735125391142,0.33130137055280523,6.724621787380485e-05
47,12262334.331982773,1100.8772847625328,0.33130138409547927,6.840639772848037e-05
